title,manufacturer,price,sample_id
2.8806874752044678,2.8728156089782715,2.8681139945983887,9167
2.359349250793457,2.3655591011047363,2.3641695976257324,9168
1.7669587135314941,2.2843244075775146,1.7612028121948242,9169
2.8645150661468506,2.8586337566375732,2.8563337326049805,9170
2.2955679893493652,2.2980780601501465,2.295743465423584,9171
2.36102557182312,2.3573596477508545,2.3539652824401855,9172
2.8809661865234375,2.873145580291748,2.8667657375335693,9173
2.909857988357544,2.900763988494873,2.8960721492767334,9174
2.9284827709198,2.9174633026123047,2.912344455718994,9175
2.90128493309021,2.8896756172180176,2.8811933994293213,9176
2.898954153060913,2.891754627227783,2.89266037940979,9177
2.3658268451690674,2.3643252849578857,2.359452962875366,9178
2.933278799057007,2.9148447513580322,2.9155685901641846,9179
2.9139678478240967,2.9017727375030518,2.9004271030426025,9180
2.953211784362793,2.9360384941101074,2.9337615966796875,9181
2.918205499649048,2.903383731842041,2.9012327194213867,9182
2.8943653106689453,2.8817780017852783,2.3736531734466553,9183
3.1085262298583984,3.6106154918670654,3.08546781539917,9184
2.8936362266540527,2.8799705505371094,2.872302770614624,9185
2.9353086948394775,2.9268949031829834,2.927959442138672,9186
2.970034599304199,2.955676317214966,2.9544968605041504,9187
2.3352909088134766,2.3383450508117676,2.335777759552002,9189
2.9000911712646484,2.8963241577148438,2.8921289443969727,9190
3.493931770324707,3.480053424835205,3.481401205062866,9191
2.9509341716766357,2.9341306686401367,2.9376909732818604,9192
2.950155735015869,2.945195436477661,2.938206195831299,9193
2.935626268386841,2.9273841381073,2.9205195903778076,9194
2.8673577308654785,2.860095977783203,2.8637425899505615,9195
2.9602954387664795,2.9524247646331787,2.946448802947998,9196
2.9863414764404297,2.980759859085083,2.9676756858825684,9197
2.867194175720215,2.3536434173583984,2.352768898010254,9198
2.9958393573760986,2.9818665981292725,2.981342315673828,9199
2.9377236366271973,2.925339698791504,2.928262233734131,9200
3.473057746887207,2.9590580463409424,2.9621119499206543,9201
2.937993049621582,2.9335453510284424,2.9238154888153076,9202
3.498819351196289,2.987665891647339,2.9852659702301025,9203
2.944417715072632,2.9359982013702393,2.930222988128662,9204
2.9581761360168457,2.948992967605591,2.941472053527832,9205
2.9542226791381836,2.9422547817230225,2.9414236545562744,9206
2.8834433555603027,2.8763351440429688,2.872467279434204,9207
2.959552049636841,2.950038194656372,2.943267822265625,9208
2.8714218139648438,2.8558318614959717,2.8510525226593018,9209
2.965693950653076,2.9495558738708496,2.9544105529785156,9210
1.6719334125518799,1.672361969947815,1.6738234758377075,9211
2.860175371170044,2.3425827026367188,2.340519666671753,9212
2.9655399322509766,2.954659938812256,2.9501774311065674,9213
3.475175619125366,2.9634034633636475,2.9622597694396973,9214
2.8829963207244873,2.880147933959961,2.8873443603515625,9215
2.9138026237487793,2.9081194400787354,2.9161019325256348,9216
2.921118974685669,2.908266544342041,2.9082322120666504,9217
2.8944904804229736,2.8816230297088623,2.88971209526062,9219
3.477938413619995,2.963507890701294,3.4699206352233887,9220
3.016242504119873,3.005704641342163,3.0113413333892822,9221
2.308527946472168,2.307777166366577,2.308411121368408,9222
2.9660565853118896,2.9575319290161133,2.9573276042938232,9224
2.9555275440216064,2.9424452781677246,2.939955711364746,9225
2.961956262588501,2.960071563720703,2.947155714035034,9226
2.9148619174957275,2.8960375785827637,2.893866777420044,9227
3.4465956687927246,2.92983078956604,2.939509868621826,9228
2.950474977493286,2.9365644454956055,2.938471555709839,9229
3.4835329055786133,2.9632482528686523,2.9679858684539795,9230
2.3191707134246826,2.3326101303100586,2.311892509460449,9231
2.969028949737549,2.9595282077789307,2.953920602798462,9232
1.6619044542312622,2.940462112426758,2.3499155044555664,9234
2.911402702331543,2.906756639480591,2.904146909713745,9235
2.896125078201294,2.8872671127319336,2.889448404312134,9236
2.3498101234436035,2.3542938232421875,2.3481369018554688,9237
3.505743980407715,3.491074323654175,3.494487762451172,9238
3.4661054611206055,2.9580724239349365,2.958479642868042,9240
2.932507276535034,2.92228364944458,2.9214847087860107,9241
2.979736566543579,2.965878486633301,2.969792127609253,9242
3.488673686981201,2.9730641841888428,2.973780393600464,9243
2.3470029830932617,2.3462557792663574,2.343414545059204,9244
2.8998520374298096,2.888463258743286,2.895998001098633,9245
2.9032561779022217,2.8903675079345703,2.8852431774139404,9246
2.9293878078460693,2.9187281131744385,2.915996551513672,9247
2.9150094985961914,2.9038586616516113,2.905238151550293,9248
1.747490406036377,1.7492129802703857,1.7452789545059204,9249
2.9796221256256104,2.9707789421081543,2.9693753719329834,9250
2.8772857189178467,2.8627617359161377,2.867300271987915,9251
2.9716427326202393,2.954254388809204,2.95489501953125,9252
2.9081645011901855,2.896000385284424,2.899280548095703,9253
2.913365364074707,2.9020349979400635,2.9036974906921387,9254
2.390780210494995,2.3906264305114746,2.3906285762786865,9255
2.3475399017333984,2.3492825031280518,2.3435420989990234,9256
3.5205307006835938,3.5021448135375977,3.5088953971862793,9257
2.8744635581970215,2.8702914714813232,2.8758668899536133,9258
2.8909614086151123,2.875563621520996,2.8813154697418213,9259
2.964041233062744,2.945281982421875,2.9467716217041016,9260
2.9052605628967285,2.898390769958496,2.8973302841186523,9261
2.951927423477173,2.9361793994903564,2.9462878704071045,9262
2.9052605628967285,2.898390769958496,2.8973302841186523,9263
2.9428038597106934,2.939850330352783,2.929718017578125,9265
2.3633599281311035,2.3654825687408447,2.3658504486083984,9266
