title,manufacturer,price,sample_id
0.9513779282569885,1.6900995969772339,0.9513779878616333,9188
0.9308171272277832,1.5392786264419556,0.9308170080184937,9218
5.387098789215088,8.539925575256348,8.440820693969727,9233
1.5848926305770874,2.366201639175415,1.5637625455856323,9239
0.9407297968864441,1.5856186151504517,0.9407297968864441,9301
2.6593892574310303,4.473445892333984,2.633958101272583,9309
0.7341132760047913,0.7341132760047913,0.734113335609436,9323
1.8918139934539795,3.4137625694274902,1.8814212083816528,9452
5.299078464508057,6.849343299865723,4.483297824859619,9503
0.9689745903015137,1.7694973945617676,0.9689745903015137,9557
6.090673446655273,7.624674320220947,6.165896892547607,9645
6.093033790588379,8.593267440795898,8.023541450500488,9660
3.428128957748413,5.110250949859619,3.248403549194336,9672
0.9439546465873718,1.704162836074829,0.9439546465873718,9689
2.8175203800201416,5.784594535827637,3.543929100036621,9725
6.054776191711426,8.241436958312988,6.193328857421875,9726
0.5142133831977844,0.5142133831977844,0.5142133831977844,9755
0.6850626468658447,0.6850625276565552,0.6850625872612,9768
4.275670051574707,5.794663429260254,3.5562543869018555,9835
0.8532426357269287,0.8532426357269287,0.8532426953315735,9853
2.7001748085021973,5.007147789001465,2.6627213954925537,9899
2.7433531284332275,5.184930801391602,2.7529845237731934,9911
2.7960562705993652,5.085049152374268,3.512904644012451,9928
3.1918692588806152,3.9085099697113037,3.188279151916504,9944
2.2675344944000244,2.882803201675415,2.192305326461792,9955
3.3964860439300537,6.012006759643555,3.6347975730895996,9995
2.396070718765259,3.426068067550659,1.858180284500122,10005
3.03702974319458,3.9068470001220703,2.5083022117614746,10022
0.7918632626533508,1.3586316108703613,0.7918633222579956,10050
4.273133277893066,6.758641242980957,3.5943427085876465,10053
0.7633019089698792,0.7633019089698792,0.7633019089698792,10083
2.526402711868286,4.088345050811768,2.459839105606079,10131
2.668945789337158,4.7974700927734375,2.6487679481506348,10134
1.640901803970337,2.416430711746216,1.663143277168274,10146
0.9736579060554504,1.7676280736923218,0.9736579060554504,10191
2.5739686489105225,3.945981740951538,3.0969655513763428,10200
1.7991002798080444,2.6290578842163086,1.7827563285827637,10210
4.119848251342773,5.796153545379639,3.5695626735687256,10219
4.570196151733398,7.651096343994141,5.48701810836792,10221
4.422388553619385,6.405190944671631,4.8888983726501465,10223
3.2562081813812256,4.998435020446777,3.5332584381103516,10244
0.7668004035949707,0.7668003439903259,0.7668004035949707,10254
0.9184040427207947,1.6248366832733154,0.9184041023254395,10394
2.737562894821167,4.442173480987549,2.5836241245269775,10425
0.9198036789894104,1.5558068752288818,0.9198037385940552,10440
0.9298861622810364,1.5385075807571411,0.9298862814903259,10446
1.59706711769104,2.4462592601776123,1.6425986289978027,10460
3.6412904262542725,6.67053747177124,3.6761322021484375,10472
4.4954657554626465,6.975739002227783,6.759195804595947,10475
5.985293865203857,8.387421607971191,6.814344882965088,10479
1.9513434171676636,3.6394805908203125,1.952721118927002,10491
3.696890115737915,7.553169250488281,3.7445549964904785,10503
1.7209199666976929,2.5567595958709717,1.6955304145812988,10524
5.100236892700195,8.540082931518555,6.98398494720459,10530
5.100236892700195,8.540082931518555,6.98398494720459,10532
1.881881833076477,3.4008278846740723,1.8768513202667236,10552
4.307306289672852,6.502684593200684,4.38353157043457,10613
2.4709551334381104,4.089944362640381,2.439406633377075,10615
1.7944191694259644,2.659858465194702,1.7738111019134521,10640
4.39093542098999,6.6964497566223145,5.128388404846191,10660
2.761139392852783,5.290821075439453,2.7847046852111816,10667
4.318789958953857,6.11107063293457,6.090615272521973,10684
1.3798739910125732,1.5099338293075562,1.430212140083313,10690
1.4913300275802612,1.844286322593689,0.9841701984405518,10730
3.4083099365234375,6.004716396331787,3.4603636264801025,10736
2.6570444107055664,4.0892653465271,2.5997960567474365,10749
6.34523868560791,8.541300773620605,7.103127479553223,10752
4.037024974822998,4.755578994750977,4.679419994354248,10757
4.396342754364014,6.160673141479492,5.144659519195557,10772
0.8737479448318481,1.5504273176193237,0.8737478256225586,10775
0.9157524704933167,1.600546956062317,0.9157525897026062,10809
1.4207476377487183,2.072042942047119,1.4643375873565674,10818
1.6103980541229248,2.4484448432922363,1.6464167833328247,10824
6.069930553436279,7.452895164489746,5.16896915435791,10848
0.696704626083374,0.6967045664787292,0.6967045664787292,10866
2.7467193603515625,5.019289016723633,3.4668619632720947,10878
4.4482221603393555,6.982445240020752,6.7057294845581055,10883
5.460040092468262,7.775203704833984,7.722431659698486,10909
0.6396675705909729,0.6396674513816833,0.6396674513816833,10939
5.388984203338623,7.659475326538086,7.610259532928467,10950
4.978721618652344,6.572547912597656,4.374581813812256,10952
4.000753402709961,4.785481929779053,3.3588874340057373,10956
1.4575998783111572,2.1022446155548096,1.4807895421981812,10974
4.248384952545166,5.853279113769531,3.569291353225708,10977
