name,description,price,sample_id
2.1188197135925293,3.415341377258301,2.899350166320801,9149
0.0,0.0,0.0,9114
5.069118022918701,8.487319946289062,8.406878471374512,9325
2.7556405067443848,3.5506930351257324,3.5761349201202393,9409
0.0,0.0,0.0,8495
4.158039569854736,6.521746635437012,7.128116607666016,7970
11.682873725891113,10.823259353637695,10.247660636901855,9554
9.969417572021484,9.181435585021973,9.100837707519531,8726
4.7913970947265625,7.172796726226807,7.236301898956299,9491
1.9547035694122314,2.659769058227539,2.6750779151916504,9496
6.550563812255859,8.200371742248535,8.210034370422363,7934
2.1685824394226074,3.512702465057373,3.486016273498535,9523
3.944729804992676,6.2286834716796875,6.25120735168457,9407
0.5614274740219116,0.5614274740219116,0.5614274740219116,9144
0.0,0.0,0.0,8898
12.684867858886719,11.197644233703613,11.178878784179688,8293
9.318652153015137,9.2788724899292,9.216965675354004,8520
0.0,0.0,0.0,8121
4.261608123779297,7.490170478820801,7.470218181610107,9422
1.1323003768920898,1.1411148309707642,1.1422677040100098,8315
1.6912614107131958,1.7072898149490356,1.7105251550674438,9512
0.0,0.0,0.0,8112
2.113997220993042,3.3926262855529785,3.402608871459961,9497
2.9703845977783203,4.618131637573242,4.516064643859863,9417
2.262234926223755,3.711486577987671,3.6321725845336914,8718
4.143454551696777,6.443207740783691,6.51378059387207,8062
8.388427734375,9.995814323425293,9.946732521057129,9102
0.0,0.0,0.0,9518
0.5285823345184326,0.5285823941230774,0.5285823941230774,8750
7.5810322761535645,9.956999778747559,9.922486305236816,8824
0.5914618968963623,1.0952966213226318,0.5914618968963623,9386
11.03633975982666,10.090792655944824,10.064343452453613,8264
3.1827664375305176,5.413599491119385,5.378113746643066,9433
10.083184242248535,9.305580139160156,9.22424030303955,7943
7.001562595367432,10.305188179016113,10.274198532104492,9178
3.9456911087036133,6.514312744140625,6.442832946777344,7999
0.0,0.0,0.0,9378
6.941549301147461,10.20666217803955,10.203780174255371,9549
0.0,0.0,0.0,9064
0.0,0.0,0.0,9547
6.010172367095947,8.466188430786133,8.453680038452148,8621
0.0,0.0,0.0,9484
0.565666913986206,0.565666913986206,0.5656669735908508,8735
3.116661548614502,4.787459373474121,4.769056797027588,9225
2.0567638874053955,2.818795919418335,2.8120229244232178,9259
13.639554023742676,12.311200141906738,12.303516387939453,9539
0.0,0.0,0.0,9213
3.931849718093872,6.4227070808410645,6.350107669830322,9465
0.0,0.0,0.0,8814
0.0,0.0,0.0,9566
7.749051570892334,10.193056106567383,10.140619277954102,8833
4.7748212814331055,7.348052024841309,7.408538818359375,7994
2.8566482067108154,3.8229634761810303,3.834937334060669,9392
0.0,0.0,0.0,9557
9.37841796875,9.873225212097168,9.811552047729492,8529
1.4429610967636108,2.6708319187164307,2.6313393115997314,8962
3.957301378250122,6.416703224182129,6.3085036277771,7939
1.2567881345748901,1.8465932607650757,1.853868007659912,9089
0.0,0.0,0.0,8727
9.305643081665039,10.29648208618164,10.243145942687988,9521
4.173739910125732,7.240437984466553,7.272457122802734,9503
1.2712889909744263,1.8669302463531494,1.8679559230804443,9033
0.0,0.0,0.0,8221
2.13103985786438,3.4869213104248047,2.9563839435577393,9373
3.1556556224823,5.3334221839904785,5.322718620300293,8974
0.5683954954147339,1.0713541507720947,1.0689219236373901,8581
2.8025145530700684,3.7206430435180664,3.743211030960083,8423
3.3173022270202637,5.625074863433838,5.630237102508545,9001
7.39940071105957,8.364845275878906,8.321646690368652,9324
0.0,0.0,0.0,8544
0.0,0.0,0.0,8077
5.2674174308776855,9.016894340515137,9.03711223602295,8435
5.750125885009766,8.395218849182129,8.516252517700195,8344
3.3801796436309814,6.256494045257568,6.274156093597412,9204
12.813673973083496,11.248492240905762,11.209630012512207,7803
10.254342079162598,10.200665473937988,10.127296447753906,8960
5.014787673950195,7.0870680809021,7.138387203216553,7858
2.177236557006836,3.471065044403076,3.49790620803833,8838
1.9990382194519043,2.6342720985412598,2.648946762084961,8971
10.75527286529541,9.295361518859863,9.258138656616211,8174
0.0,0.0,0.0,9361
0.5217198133468628,0.521719753742218,0.5217196941375732,8104
9.168462753295898,9.346233367919922,9.28056526184082,9387
4.800449848175049,7.11076545715332,7.176034927368164,8666
0.0,0.0,0.0,9205
5.091400146484375,8.292618751525879,8.40995979309082,8259
2.217756748199463,3.629185199737549,3.612830638885498,9432
7.596917152404785,9.976584434509277,9.9632568359375,9421
0.0,0.0,0.0,7682
0.0,0.0,0.0,8919
3.9154765605926514,5.171689987182617,5.1969404220581055,7845
0.0,0.0,0.0,9573
0.0,0.0,0.0,9306
8.321249961853027,9.03964614868164,9.001447677612305,8884
1.2536031007766724,1.8400723934173584,1.822309970855713,8579
0.0,0.0,0.0,8638
11.189569473266602,10.899901390075684,10.84990119934082,9525
3.3803231716156006,6.225838661193848,6.237816333770752,9316
0.0,0.0,0.0,9167
1.9656925201416016,2.6916160583496094,2.6859850883483887,9570
0.0,0.0,0.0,9157
3.778050661087036,5.541269302368164,5.587931156158447,8374
4.943592548370361,7.165482521057129,7.225788593292236,9450
0.0,0.0,0.0,9336
12.701250076293945,11.755537033081055,11.23172664642334,8696
1.1599199771881104,1.172719120979309,1.173439621925354,9129
0.0,0.0,0.0,8187
10.269611358642578,10.896321296691895,10.780505180358887,9532
8.282002449035645,9.364002227783203,9.326289176940918,9568
0.0,0.0,0.0,8641
3.4202849864959717,6.373614311218262,5.7574005126953125,9449
1.9813015460968018,2.647454261779785,2.664905071258545,8603
9.164048194885254,9.104249954223633,9.031821250915527,8367
4.244378566741943,7.0585551261901855,7.109858512878418,8908
0.0,0.0,0.0,8351
4.988819122314453,7.542098522186279,8.135004043579102,8539
0.6339523196220398,1.1699172258377075,1.1648869514465332,8050
6.062913417816162,8.92005729675293,8.933424949645996,7946
6.742465496063232,9.340230941772461,9.316732406616211,9182
1.4083669185638428,2.607088565826416,2.576669931411743,8037
0.5085874795913696,0.5085874795913696,0.5085874199867249,9099
0.5222208499908447,0.5222208499908447,0.5222209692001343,8359
5.115346431732178,8.187013626098633,8.240477561950684,9560
1.1703104972839355,1.1858900785446167,1.1854920387268066,8306
0.0,0.0,0.0,9397
10.191100120544434,9.894481658935547,9.86503791809082,9535
1.9797019958496094,2.7322449684143066,2.7161521911621094,9095
1.9535645246505737,2.5525636672973633,2.550358772277832,8896
0.0,0.0,0.0,8668
2.9888389110565186,4.640836715698242,4.557797908782959,9188
0.0,0.0,0.0,8804
3.121170997619629,4.654155254364014,5.224133014678955,8388
4.075619697570801,7.1088175773620605,6.548705101013184,9165
0.0,0.0,0.0,7896
0.0,0.0,0.0,7684
9.921178817749023,9.24281120300293,9.174980163574219,8746
6.785525798797607,9.247430801391602,9.20654010772705,8548
2.984642505645752,4.492257118225098,4.553826332092285,8941
4.192199230194092,6.485531330108643,7.04915189743042,8670
1.1491634845733643,1.1578397750854492,1.158933162689209,8758
4.8965020179748535,8.241786003112793,7.507735729217529,9526
0.0,0.0,0.0,9458
1.2981394529342651,1.9318358898162842,1.9092226028442383,9536
2.3180742263793945,3.8059425354003906,3.7467501163482666,9555
5.891999244689941,8.076148986816406,8.071871757507324,8171
0.0,0.0,0.0,9561
6.027832984924316,9.191605567932129,9.196657180786133,8537
6.851800441741943,9.221689224243164,9.184489250183105,7963
1.367261290550232,2.513758659362793,2.511132001876831,9056
3.8447933197021484,5.192458152770996,5.229307174682617,7725
1.9758656024932861,2.7039239406585693,2.6785690784454346,8917
3.938206434249878,6.200644016265869,6.281469345092773,9382
1.0926508903503418,1.105570912361145,1.1053833961486816,9455
0.0,0.0,0.0,9009
10.196003913879395,11.026695251464844,10.946837425231934,9104
1.142435073852539,1.1891288757324219,1.1909526586532593,8660
8.323779106140137,9.897268295288086,9.841094017028809,9469
5.928102016448975,8.469097137451172,8.488595008850098,8169
2.0515265464782715,2.784452438354492,2.773118019104004,8921
3.682469367980957,4.728625774383545,5.319675922393799,7899
3.3203558921813965,5.642616271972656,5.650579929351807,9420
0.0,0.0,0.0,8418
0.0,0.0,0.0,9245
5.00039529800415,8.269553184509277,8.351848602294922,9527
10.020808219909668,9.780040740966797,9.734769821166992,8708
6.79360818862915,10.087140083312988,10.09007740020752,8041
6.851933479309082,9.408985137939453,9.371150016784668,9246
5.056115627288818,7.486820220947266,8.026199340820312,8981
4.05829381942749,6.50528621673584,6.524883270263672,8724
0.0,0.0,0.0,8627
0.0,0.0,0.0,8468
3.0626261234283447,5.187084674835205,4.664784908294678,9492
1.326597809791565,1.951230525970459,1.946787714958191,9477
2.2780818939208984,3.726958990097046,3.6900107860565186,8431
9.73847484588623,8.330161094665527,8.281102180480957,8843
4.838929653167725,7.361752986907959,7.4096760749816895,9118
0.0,0.0,0.0,9084
2.40906023979187,4.479686737060547,3.921135425567627,9238
0.0,0.0,0.0,7782
10.422856330871582,10.967687606811523,10.871204376220703,8394
0.0,0.0,0.0,9236
2.958064079284668,4.61059045791626,4.551054954528809,9200
6.763967514038086,8.920958518981934,8.88604736328125,8959
0.594273567199707,1.111074447631836,1.1080819368362427,9345
5.15135383605957,8.297657012939453,8.265698432922363,8990
2.1942272186279297,3.417009115219116,3.4486513137817383,8408
2.998657703399658,4.461894512176514,4.500633716583252,8154
0.0,0.0,0.0,8413
2.752263307571411,3.6335043907165527,3.652956247329712,8855
0.5578844547271729,0.5578844547271729,0.5578844547271729,9368
8.635758399963379,9.964211463928223,9.893424987792969,9552
0.0,0.0,0.0,8669
0.0,0.0,0.0,9451
0.0,0.0,0.0,9293
5.452764511108398,6.251590728759766,6.257527828216553,7727
10.307023048400879,10.181370735168457,10.135811805725098,9052
5.178876876831055,8.130842208862305,8.15466022491455,9003
13.09107780456543,12.276901245117188,12.268792152404785,9249
2.387545585632324,4.425212383270264,3.872830390930176,9348
0.5105185508728027,0.510518491268158,0.5105185508728027,9531
3.12158203125,5.175455570220947,5.2510175704956055,9384
2.305553674697876,4.261315822601318,3.725022315979004,9113
9.902076721191406,9.149779319763184,9.105502128601074,9520
0.0,0.0,0.0,8923
12.751543045043945,11.844324111938477,11.773153305053711,8323
9.938143730163574,9.246477127075195,9.18187141418457,9489
