Song_Name,Artist_Name,Album_Name,Price,CopyRight,Released,Genre,Time
0.0,0.0,0.0,0.0,0.0,1.4793752431869507,0.8157230019569397,0.0
1.0578655004501343,2.3442952632904053,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.4417974948883057,0.062171436846256256,0.7961868643760681,0.05488431826233864
2.1199517250061035,0.8537864089012146,1.7417495250701904,0.044461045414209366,0.733364462852478,1.638593077659607,0.0,0.0
3.0859811305999756,0.0,0.0,1.0625730752944946,0.0,0.0,1.053741455078125,0.0
0.6659879088401794,0.6247201561927795,0.0,0.5214338302612305,0.5254162549972534,0.0,0.4691419005393982,0.1593237817287445
0.5382810831069946,0.6982278227806091,0.39992839097976685,0.812064528465271,0.6316962838172913,0.5766840577125549,0.6001487970352173,0.5121512413024902
0.6072965264320374,0.5918552875518799,1.2535521984100342,0.6936752796173096,2.3478503227233887,2.0509426593780518,0.4793815016746521,0.7937839031219482
0.32803767919540405,1.3314485549926758,0.8856834173202515,2.6734912395477295,0.661091685295105,0.8010571599006653,0.8547874093055725,2.4573419094085693
0.0,0.0,0.0,4.96782112121582,1.2104336023330688,1.1053009033203125,0.0,0.0
