title,category,brand,modelno,price,sample_id
0.8930618762969971,-0.053608693182468414,0.0,0.0,0.6256282329559326,8255
0.6606440544128418,-0.015667669475078583,0.0,0.0,0.377573698759079,8263
0.8054001927375793,-0.22523413598537445,0.0,0.0,0.7552616596221924,8273
0.367637574672699,0.26502007246017456,0.0,0.0,0.26067405939102173,8318
0.8353818655014038,0.3931846022605896,0.8323022127151489,0.0,0.693429708480835,8400
0.8617960214614868,0.27051737904548645,0.0,0.0,0.0,8404
0.9251129031181335,0.8442444801330566,0.7745716571807861,0.9671885967254639,0.937114417552948,8512
0.9751294255256653,0.7521666288375854,0.0,0.9628974795341492,0.8976260423660278,8559
0.8970268368721008,0.8953971862792969,0.0,0.9363091588020325,0.8235287070274353,8648
0.86801677942276,0.11674003303050995,0.0,0.0,0.5291107296943665,8663
0.8731547594070435,0.4675121009349823,0.0,0.0,0.6663581132888794,8710
0.9555361866950989,0.9553678631782532,0.0,0.9261691570281982,0.9223787784576416,8746
0.926705539226532,0.5631978511810303,0.9468692541122437,0.0,0.8691240549087524,8765
0.8790173530578613,0.7906351685523987,0.0,0.0,0.0,8809
0.9503946304321289,0.0,0.0,0.0,0.8164814710617065,8826
0.8934162855148315,0.5495762825012207,0.8831121325492859,0.0,0.7360849380493164,8836
0.8917063474655151,0.5590416193008423,0.7167608141899109,0.0,0.723517894744873,8859
0.7711382508277893,0.0,0.0,0.0,0.9160927534103394,8887
0.9107844829559326,0.4326576292514801,0.0,0.0,0.4807003438472748,8959
0.7292789816856384,0.6124488115310669,0.0,0.0,0.8959590792655945,8960
0.5163404941558838,-0.3916953504085541,0.0,0.0,0.6016878485679626,8979
0.9218015074729919,0.28486692905426025,0.8136873245239258,0.0,0.9287022352218628,8987
0.8934400081634521,0.9351626634597778,0.0,0.944769561290741,0.8897793889045715,8991
0.9535766839981079,0.36072564125061035,0.8040331602096558,0.3697141110897064,0.8493412137031555,9026
0.8340906500816345,0.8959355354309082,0.642439603805542,0.9561359286308289,0.9098268747329712,9031
0.7466144561767578,0.11499284952878952,0.028773726895451546,0.2834458649158478,0.6282435059547424,9040
0.9340590238571167,0.5885520577430725,0.17637035250663757,0.2927822470664978,0.8407120704650879,9055
0.8818157911300659,0.7538332939147949,0.3144782483577728,0.8868305683135986,0.8921960592269897,9065
0.958120584487915,0.9253210425376892,0.38345566391944885,0.39278873801231384,0.9556964039802551,9120
0.7765247225761414,0.3920491933822632,0.02311336062848568,0.28625819087028503,0.4235825836658478,9139
0.8548343777656555,0.4511856436729431,0.06290517747402191,0.9612986445426941,0.8290930390357971,9164
0.9231507778167725,0.6630958318710327,0.3120955228805542,0.9679132103919983,0.947468638420105,9178
0.7730939984321594,0.5330003499984741,0.12210571020841599,0.27821099758148193,0.8050693273544312,9187
0.9182754158973694,0.7250783443450928,0.8943596482276917,0.6300154328346252,0.8352041840553284,9200
0.836416482925415,0.8662437796592712,0.17780908942222595,0.9620303511619568,0.7337847352027893,9224
0.8096150755882263,0.4315735995769501,-0.06304069608449936,0.2576914131641388,0.0,9242
0.8775888085365295,-0.01837877556681633,-0.042956288903951645,0.24267077445983887,0.0,9260
0.9380759596824646,0.5119349360466003,0.1693820208311081,0.30999556183815,0.6577653288841248,9292
0.9330069422721863,0.39142856001853943,0.4857361316680908,0.3043633699417114,0.7347250580787659,9301
0.9093050360679626,0.4385444223880768,0.035055819898843765,0.2769818902015686,0.7263794541358948,9357
0.9629421830177307,0.8977554440498352,0.3152816593647003,0.34365275502204895,0.9420471787452698,9377
0.653269350528717,0.1293395310640335,0.04716197028756142,0.2942006587982178,0.567844808101654,9405
0.9388355016708374,0.8220718502998352,0.3930051028728485,0.9749153852462769,0.96513831615448,9410
0.9318374395370483,0.0,-0.04906310886144638,0.22440853714942932,0.6700999736785889,9413
0.852613627910614,0.9593309760093689,0.4044222831726074,0.8688244819641113,0.9715940356254578,9417
0.7748100161552429,-0.24540212750434875,-0.07084456086158752,0.17240296304225922,0.3089268207550049,9443
0.7934490442276001,-0.005863748490810394,0.5058112740516663,0.21881194412708282,0.7371441125869751,9456
0.9250669479370117,0.4680917263031006,0.06012216955423355,0.22819884121418,0.6846216917037964,9458
0.9195955991744995,0.23301801085472107,-0.0007209742325358093,0.21949589252471924,0.5006222128868103,9466
0.7600825428962708,0.931516706943512,0.30844056606292725,0.958621621131897,0.9293747544288635,9468
0.6674221754074097,-0.03488610312342644,0.8048441410064697,0.15852771699428558,0.5399891138076782,9472
0.6654678583145142,0.4866431653499603,0.8492223024368286,0.9192562699317932,0.8352922201156616,9476
0.8626496195793152,0.0,0.08490316569805145,0.20836035907268524,0.8332691192626953,9479
0.9393927454948425,0.0,-0.2765086889266968,0.2444334775209427,0.0,9504
0.939547061920166,0.5485160946846008,0.26160627603530884,0.8820375800132751,0.9065311551094055,9506
0.7619158625602722,0.008322278968989849,-0.008154029957950115,0.21873795986175537,0.48583370447158813,9529
0.6332500576972961,-0.16375774145126343,-0.055684395134449005,0.16520294547080994,0.0212046317756176,9561
0.7989975214004517,0.8903359174728394,0.9155887961387634,0.9175236225128174,0.9234768152236938,9562
0.7015554308891296,0.10581718385219574,-0.04570533707737923,0.2251414656639099,0.3200688064098358,9565
0.7173337936401367,-0.3111603558063507,-0.1823098212480545,0.11163515597581863,-0.1305936723947525,9608
0.8940236568450928,0.0,0.0735056921839714,0.27021780610084534,0.8621047735214233,9619
0.7086000442504883,0.02268894948065281,0.6811860203742981,0.19735655188560486,0.5994327664375305,9624
0.912510097026825,0.98387211561203,0.42028024792671204,0.9233092665672302,0.9345342516899109,9626
0.9131699204444885,0.26859983801841736,0.04162498190999031,0.22565895318984985,0.5395551919937134,9629
0.6699766516685486,-0.04724717512726784,0.4964591860771179,0.1939719021320343,0.7323181629180908,9648
0.6611747741699219,-0.1627397984266281,-0.20848733186721802,0.16737455129623413,0.0,9654
0.9541797637939453,0.7627284526824951,0.15958110988140106,0.2491188645362854,0.7829320430755615,9674
0.551562488079071,-0.3497157096862793,0.0,0.3628409504890442,0.4682147800922394,9675
0.9034812450408936,0.2799012064933777,0.0,0.3592071235179901,0.7372081875801086,9681
0.9224014282226562,0.8213363885879517,0.7464340925216675,0.9610002040863037,0.7722195386886597,9708
0.8514686822891235,-0.14436140656471252,0.0,0.3595822751522064,0.3899354338645935,9711
0.8496007323265076,0.22837091982364655,0.0,0.3971746861934662,0.616752564907074,9725
0.9402318596839905,0.3236421048641205,0.0,0.4255251884460449,0.516268253326416,9729
0.7411236763000488,0.2241283357143402,0.0,0.3335391581058502,0.5195158123970032,9750
0.8801220655441284,0.5605252981185913,0.0,0.9017349481582642,0.6830793619155884,9756
0.45396843552589417,-0.046870168298482895,0.0,0.2905580997467041,0.9134784936904907,9757
0.7101830244064331,0.015557493083178997,0.0,0.33045443892478943,0.43932610750198364,9769
0.4108983874320984,-0.07570555061101913,0.0,0.11243985593318939,0.15844036638736725,9786
0.8910780549049377,0.25739848613739014,0.0,0.3989463746547699,0.6613203883171082,9799
0.804578423500061,0.30669593811035156,0.5962260365486145,0.3915068507194519,0.6255915760993958,9808
0.6897257566452026,-0.1338837891817093,0.0,0.3657952845096588,0.4147231876850128,9810
0.6136582493782043,-0.2957673668861389,0.0,0.07472426444292068,0.0,9813
0.8408635258674622,-0.227654367685318,0.0,0.3668927848339081,0.20766039192676544,9818
0.9150739312171936,0.9001508355140686,0.0,0.9819877743721008,0.966041624546051,9833
0.8640281558036804,-0.10147015750408173,0.0,0.4104452133178711,0.5997189283370972,9857
0.7687561511993408,0.0,0.0,0.3777632713317871,0.8056347966194153,9895
