title,category,brand,modelno,price,sample_id
3.372058868408203,2.8548331260681152,3.3910465240478516,2.867655038833618,3.376113176345825,8193
4.580974578857422,4.068336486816406,4.066040992736816,4.065066337585449,4.071192264556885,8194
4.537011623382568,4.547242164611816,4.012483596801758,4.543163776397705,4.551962375640869,8195
4.0587263107299805,4.047394752502441,4.057102680206299,4.028681755065918,4.048322677612305,8196
4.044454097747803,4.591651916503906,4.038155555725098,4.595162868499756,4.564878940582275,8197
4.0229597091674805,3.4927427768707275,4.029796123504639,4.002272605895996,4.017335414886475,8198
4.624116897583008,4.074958324432373,4.615096092224121,4.0698466300964355,4.0858049392700195,8199
4.662988185882568,4.647363662719727,4.657286643981934,4.635256767272949,4.660720348358154,8200
5.289875030517578,5.828746795654297,5.264355182647705,5.831353664398193,5.836024284362793,8201
4.659903526306152,5.210296154022217,4.647409439086914,5.197412490844727,5.1959028244018555,8202
5.188984394073486,5.280928611755371,4.688309669494629,5.284543514251709,5.243390083312988,8203
3.996469736099243,4.57579231262207,4.041872978210449,4.5889892578125,4.058355808258057,8204
3.4666590690612793,4.588361740112305,4.049700736999512,2.186922788619995,4.603275299072266,8205
4.675917148590088,5.2156243324279785,4.672667026519775,5.195100784301758,4.6869635581970215,8206
5.203256130218506,4.6966142654418945,4.682262897491455,5.206286430358887,4.698052406311035,8207
4.679224967956543,5.21140718460083,4.6388983726501465,5.175399303436279,4.677636623382568,8208
5.224493026733398,5.2463297843933105,4.684392929077148,5.2348222732543945,5.2081780433654785,8209
1.2069886922836304,3.9735019207000732,1.7732197046279907,3.361910820007324,2.316159725189209,8210
2.894548177719116,4.028348445892334,3.46311092376709,4.0138959884643555,3.4681103229522705,8211
2.8690528869628906,4.0076003074646,3.441859483718872,3.9732344150543213,3.4590678215026855,8212
4.690815448760986,5.206974983215332,4.684591770172119,5.191681385040283,4.687432765960693,8213
0.5910024046897888,2.1639082431793213,1.0849030017852783,1.131957769393921,1.1028180122375488,8214
4.6353373527526855,4.644683361053467,4.623308181762695,4.627559661865234,4.644693851470947,8215
4.679614067077637,5.1799139976501465,4.659073829650879,5.173375606536865,4.6496100425720215,8216
5.227491855621338,4.712498188018799,4.6849870681762695,4.704126358032227,5.216403007507324,8217
2.9635071754455566,4.652050971984863,4.110476970672607,4.639167308807373,4.635383129119873,8218
4.670683860778809,4.645857810974121,4.658511161804199,4.669482231140137,4.663300037384033,8219
4.643136978149414,4.609466075897217,4.640452861785889,4.641458511352539,4.619895935058594,8220
1.1957231760025024,2.8822250366210938,1.7436938285827637,2.748070001602173,2.189396381378174,8221
5.229283332824707,4.693435192108154,4.707759857177734,4.708944797515869,4.68143892288208,8222
4.615266799926758,5.22897481918335,4.690287113189697,5.232015609741211,4.71122407913208,8223
5.3518900871276855,5.357836723327637,5.321462154388428,5.861374855041504,5.333685874938965,8224
4.596855640411377,4.684370040893555,4.651704788208008,4.662446975708008,4.6958909034729,8225
5.252520561218262,5.222514629364014,4.701334476470947,5.225252628326416,5.223570346832275,8226
4.020359516143799,4.086305618286133,4.065248012542725,4.063154220581055,4.090091228485107,8227
5.22525691986084,4.703963756561279,4.696239471435547,4.700744152069092,4.703523635864258,8228
5.2603044509887695,5.217411518096924,5.219898700714111,5.229104042053223,5.2213215827941895,8229
4.679146766662598,4.717559814453125,4.692249774932861,4.697647571563721,5.233785152435303,8230
3.9923486709594727,5.185266971588135,4.108132839202881,5.177555561065674,4.66370153427124,8231
5.243288516998291,5.253303050994873,4.708273887634277,5.248793601989746,5.243352890014648,8232
4.042409420013428,4.575960636138916,4.048951148986816,4.587692737579346,4.058683395385742,8233
4.595486640930176,4.596162796020508,4.07483434677124,4.007220268249512,4.585829257965088,8234
5.236921787261963,4.7101569175720215,4.713912010192871,4.712513446807861,4.723992824554443,8235
4.715371131896973,4.696420192718506,4.705498218536377,4.702465057373047,4.684394836425781,8236
4.641060829162598,4.708284378051758,4.684309482574463,4.697710990905762,4.6946611404418945,8237
5.8566694259643555,5.331455707550049,5.322751045227051,5.293120861053467,5.279479503631592,8238
4.024753570556641,4.6017231941223145,4.072154998779297,4.601352214813232,4.067814350128174,8239
4.6781744956970215,5.212090969085693,4.6588287353515625,5.212049961090088,4.704387664794922,8240
2.8349854946136475,3.988861560821533,2.9001686573028564,3.453951358795166,3.4131381511688232,8241
4.637570381164551,4.597993850708008,4.606363773345947,4.604365825653076,4.091699600219727,8242
4.581588268280029,4.580237865447998,4.061741828918457,4.584839820861816,4.582485198974609,8243
3.377202272415161,4.588135719299316,3.459235668182373,4.0334625244140625,4.057734489440918,8244
3.4171247482299805,4.631910800933838,4.060091495513916,4.5853047370910645,4.081112384796143,8245
4.601016044616699,4.643700122833252,4.624522686004639,4.6370062828063965,4.637026309967041,8246
4.633413314819336,4.667515277862549,4.645778179168701,4.6638102531433105,4.630908966064453,8247
4.593084812164307,4.618838787078857,4.611937046051025,4.6285295486450195,4.104597568511963,8248
2.342339515686035,4.023745059967041,3.4176881313323975,3.4881339073181152,3.453409433364868,8249
