title,category,brand,modelno,price
1.106923222541809,1.7016810178756714,1.1082634925842285,1.6713402271270752,1.1418346166610718
4.631196975708008,5.799349308013916,4.623317718505859,5.201530933380127,4.669895648956299
4.097618579864502,5.252505302429199,4.107853412628174,4.6972737312316895,4.669204235076904
2.8545727729797363,3.9377005100250244,3.370622396469116,3.4309334754943848,2.871544361114502
4.05672550201416,5.187618732452393,4.083184242248535,4.633761882781982,4.61175537109375
0.5752494931221008,0.5752495527267456,0.5752496123313904,0.5752495527267456,0.5752495527267456
3.3824760913848877,3.9861862659454346,3.3896737098693848,3.9521586894989014,3.4331612586975098
3.5079596042633057,4.6340155601501465,3.959085464477539,4.586415767669678,3.4923269748687744
4.067644119262695,5.203802108764648,4.030777454376221,4.113810062408447,4.102465629577637
3.457747220993042,4.660006999969482,3.473907947540283,4.083237171173096,3.49845027923584
4.050992012023926,5.221141338348389,4.575082302093506,4.647707462310791,4.596896648406982
0.5943673253059387,1.1326662302017212,0.594367265701294,1.1242022514343262,0.5943673253059387
5.416812896728516,6.641027927398682,5.4512200355529785,1.9100874662399292,6.027698516845703
3.505851984024048,4.687566757202148,3.5451385974884033,4.675836563110352,4.062387466430664
4.562379837036133,5.195765495300293,4.60261344909668,5.146516799926758,4.592438220977783
4.154360294342041,6.4836273193359375,4.100555419921875,5.3295135498046875,4.738829612731934
4.640442371368408,5.819653511047363,4.676022529602051,5.239629745483398,4.7001519203186035
4.675008773803711,5.903017997741699,4.684886932373047,5.319813251495361,4.725837230682373
2.2574594020843506,3.3689770698547363,2.250694751739502,2.855670690536499,2.2643213272094727
2.333583354949951,3.9720652103424072,2.3279144763946533,3.4572031497955322,2.8457326889038086
3.5434000492095947,5.20565128326416,4.016826629638672,4.101603984832764,4.098588466644287
4.659396171569824,5.851789474487305,4.559492588043213,5.323047637939453,4.714912414550781
4.6583452224731445,5.841399669647217,4.682278156280518,5.2866058349609375,4.710076808929443
4.106198787689209,5.83127498626709,4.638473033905029,4.706989288330078,4.647824764251709
3.5258138179779053,5.179131507873535,3.9813482761383057,4.5870361328125,3.536586284637451
3.4862873554229736,5.1267571449279785,4.022955417633057,4.605444431304932,4.042562484741211
2.2723937034606934,3.6110310554504395,4.138934135437012,2.9461026191711426,2.825645685195923
4.150538921356201,5.308631896972656,4.676097869873047,4.620668411254883,5.232588291168213
3.4863686561584473,5.124361515045166,3.994927167892456,4.606314659118652,4.0140700340271
4.127810001373291,5.834652423858643,4.65355110168457,5.266942024230957,4.673227787017822
3.483879804611206,4.603071212768555,3.4856903553009033,4.052555084228516,3.4987823963165283
4.085020542144775,5.800685405731201,4.115459442138672,5.250769138336182,4.135366439819336
4.099952697753906,5.246772289276123,4.104093074798584,4.567497253417969,4.622522354125977
1.60932195186615,2.7251648902893066,2.1771979331970215,0.5964924097061157,2.196345567703247
2.4013867378234863,4.092287063598633,2.926745653152466,2.850446939468384,2.8556573390960693
2.923121452331543,4.062549591064453,3.451287031173706,4.025425434112549,3.4747486114501953
2.806952476501465,3.9261460304260254,2.8190369606018066,2.8525867462158203,2.850571393966675
4.640244007110596,5.286052227020264,4.690278053283691,5.227713584899902,5.224398136138916
3.994983196258545,5.13120174407959,4.022820472717285,4.576035022735596,4.550284385681152
2.9385530948638916,5.163998126983643,3.404662609100342,4.08114767074585,3.475645065307617
4.140821933746338,5.859683513641357,4.591578006744385,5.254228591918945,4.662449359893799
2.238138437271118,3.9937191009521484,3.373154640197754,2.3380444049835205,2.8593556880950928
2.728864908218384,5.190196990966797,4.016995429992676,5.173060417175293,4.606602191925049
3.4111812114715576,4.507567405700684,3.4381160736083984,3.816848039627075,3.9768381118774414
4.057013988494873,5.215139865875244,4.584725856781006,4.629515171051025,4.603875160217285
3.512716770172119,5.171573638916016,3.986344814300537,4.593077182769775,4.056121826171875
0.5987601280212402,1.1388825178146362,0.5987600684165955,1.1206212043762207,0.5987602472305298
4.053280830383301,5.206747055053711,4.056790351867676,4.990368366241455,4.6124043464660645
3.437741994857788,4.065213680267334,3.4355082511901855,4.001594066619873,3.45273756980896
3.562199831008911,5.2468719482421875,4.118600368499756,5.217508316040039,4.110826015472412
4.1134490966796875,5.7942728996276855,4.094996452331543,5.216147422790527,4.6967549324035645
3.481534004211426,4.599640369415283,3.99946928024292,4.566728115081787,4.0107421875
3.503865957260132,5.198561668395996,4.051761150360107,4.60538387298584,4.072170734405518
4.106483459472656,5.834436416625977,4.132815837860107,5.275102138519287,4.633472442626953
0.0,0.0,0.0,0.0,0.0
4.0321855545043945,5.1869659423828125,4.054837703704834,4.112462520599365,4.6034016609191895
3.509709119796753,4.6692118644714355,3.3977463245391846,4.663576602935791,3.5212454795837402
3.5528647899627686,5.280181407928467,3.482612371444702,5.220191478729248,4.085672855377197
4.704462051391602,5.87520694732666,5.211797714233398,5.317416667938232,5.261458873748779
4.119273662567139,5.339297294616699,4.116682529449463,4.723123550415039,4.6861186027526855
4.656674861907959,6.402586936950684,4.701424598693848,5.27109432220459,5.2490057945251465
4.0174455642700195,5.217527389526367,4.031765937805176,4.632180213928223,4.05224084854126
3.5043113231658936,5.202415943145752,3.437910318374634,4.664307594299316,4.0312676429748535
0.6119706034660339,1.7052761316299438,1.1062818765640259,1.6803159713745117,1.1327345371246338
3.438389778137207,4.605578899383545,3.4628536701202393,4.045375347137451,3.4782073497772217
2.8646035194396973,5.254095554351807,4.612288951873779,4.698209762573242,4.076334476470947
4.0289154052734375,5.15393590927124,4.568772792816162,4.597664833068848,4.046972751617432
3.998678684234619,4.617766857147217,3.999950408935547,4.625522136688232,4.01719856262207
4.659799575805664,5.823856353759766,4.701901912689209,5.286834716796875,4.719182014465332
3.4390361309051514,4.589210510253906,3.4698755741119385,4.046149253845215,3.4900760650634766
4.706915378570557,6.414150238037109,4.715125560760498,5.856522560119629,5.263605117797852
4.101273059844971,5.798623085021973,4.671550750732422,5.260787010192871,4.676018238067627
3.4674761295318604,4.577122211456299,3.9685070514678955,4.536890983581543,3.9993093013763428
4.602218151092529,5.785884857177734,4.674851417541504,5.209877014160156,5.154565334320068
4.0475993156433105,5.174070358276367,4.064791679382324,4.627933502197266,4.581268310546875
4.029293537139893,5.184670925140381,4.046726226806641,4.619536399841309,4.061559200286865
4.658315181732178,5.811690330505371,4.663382053375244,5.243074893951416,5.19421911239624
4.09046745300293,5.255584239959717,4.085813522338867,5.07802152633667,4.1194610595703125
4.038999080657959,5.1756367683410645,4.554413318634033,4.609983444213867,4.587172508239746
0.0,0.0,0.0,0.0,0.0
4.050238132476807,5.187209129333496,4.569540977478027,4.61630392074585,4.610375881195068
4.033205509185791,5.1586594581604,4.573155879974365,4.461935520172119,4.070146083831787
4.124635219573975,5.276074409484863,4.608549118041992,5.197529315948486,4.677188873291016
3.4982757568359375,4.65512752532959,4.029024124145508,4.588604927062988,4.060304641723633
2.886660099029541,3.9810492992401123,2.8691775798797607,4.010900497436523,2.8866610527038574
0.5116048455238342,0.5116047859191895,0.5116048455238342,0.5116047859191895,0.5116047859191895
3.9996631145477295,5.15864372253418,4.013707637786865,4.585139751434326,4.046090602874756
3.4111623764038086,4.540698051452637,3.4474079608917236,4.02276611328125,3.447415590286255
4.621394634246826,5.813493728637695,4.670428276062012,5.237828254699707,4.6804327964782715
3.3910419940948486,4.513684272766113,3.4116599559783936,3.976532220840454,3.416182041168213
4.689018249511719,5.839844703674316,5.216846466064453,5.296807289123535,5.23337459564209
2.861337900161743,4.011250972747803,3.4086766242980957,3.9619715213775635,3.401951313018799
4.160926342010498,5.878939628601074,4.624809265136719,5.851307392120361,4.653567790985107
0.0,0.0,0.0,0.0,0.0
0.5023652911186218,0.5023652911186218,0.502365231513977,0.5023652911186218,0.5023651719093323
1.2588534355163574,4.191173076629639,2.2906625270843506,4.150371074676514,2.4195613861083984
4.188656330108643,5.959430694580078,4.532844066619873,5.338657855987549,4.721706867218018
3.449624538421631,4.559031009674072,3.3836331367492676,1.1843366622924805,4.003406047821045
4.034315586090088,5.174405097961426,4.037787914276123,4.6112542152404785,4.068019390106201
4.0610785484313965,5.205944538116455,4.005497455596924,4.633232593536377,4.0715718269348145
4.07249116897583,5.778507232666016,4.097209930419922,4.669121265411377,4.619221210479736
4.025812149047852,5.201492786407471,4.045802593231201,4.600796222686768,4.0875244140625
3.4583234786987305,4.6542158126831055,4.01055383682251,4.058973789215088,4.0332841873168945
4.130237102508545,5.290716648101807,4.643130779266357,5.2296600341796875,4.6705522537231445
3.473553419113159,5.1173577308654785,4.005918502807617,4.555703639984131,4.029428005218506
1.1570065021514893,2.275967836380005,1.1441466808319092,2.3180713653564453,1.1943336725234985
0.5696003437042236,0.5696004629135132,0.5696004033088684,0.5696003437042236,0.5696003437042236
4.042689800262451,5.214358329772949,3.9791104793548584,4.640039443969727,4.100491523742676
3.4892284870147705,4.647229194641113,4.008395195007324,4.085366249084473,4.016112327575684
4.090492248535156,5.781648635864258,4.5471510887146,5.161450386047363,4.647424697875977
4.052210807800293,5.180323600769043,4.556901931762695,4.639244079589844,4.587710380554199
2.235189914703369,3.2977683544158936,2.730320453643799,3.304471254348755,2.740734577178955
3.55265736579895,4.701173305511475,4.103168487548828,4.664424896240234,4.110537528991699
4.011813640594482,5.171307563781738,4.043473243713379,4.591653823852539,4.0615925788879395
4.012049674987793,5.760462760925293,4.004602909088135,5.177300453186035,4.078795909881592
4.1408467292785645,5.833283424377441,4.658891201019287,5.302917003631592,4.710280895233154
4.066940784454346,5.7417144775390625,3.9656548500061035,4.6125054359436035,4.574573040008545
4.096185207366943,5.233391284942627,4.638634204864502,4.69912052154541,4.100179195404053
2.89685320854187,4.035018444061279,3.410078287124634,3.997429609298706,3.424837589263916
4.642886161804199,6.385447978973389,4.681866645812988,5.793055534362793,5.214631080627441
4.089652061462402,5.228024959564209,4.601747512817383,4.675960540771484,4.619737148284912
4.1511125564575195,5.942070007324219,4.147099018096924,5.3389201164245605,4.209039211273193
2.897865056991577,4.029549598693848,3.4100539684295654,3.9107742309570312,3.4180331230163574
4.098293781280518,5.22113561630249,4.612151622772217,4.683952331542969,4.640483856201172
3.4846179485321045,4.622013092041016,3.9274771213531494,4.067815780639648,3.9907097816467285
3.9702649116516113,5.109013557434082,3.988433837890625,4.538609504699707,4.0205488204956055
4.67575740814209,5.298130035400391,4.705142974853516,5.273286819458008,5.245903015136719
0.5999582409858704,1.1380515098571777,0.5999582409858704,1.1319389343261719,0.5999581813812256
4.063143730163574,5.245988845825195,4.075589656829834,4.6629791259765625,4.615901947021484
4.085452556610107,5.7510666847229,4.097555637359619,4.604679584503174,4.631887912750244
5.368331432342529,6.552060127258301,5.8906660079956055,5.992649555206299,5.398336887359619
4.14899206161499,6.381839275360107,4.655861854553223,5.290408611297607,4.707136631011963
3.457411766052246,5.149111747741699,3.460291624069214,4.564204216003418,3.9797234535217285
3.987109899520874,5.225733757019043,4.590169429779053,4.668481826782227,4.609431266784668
3.481401205062866,5.125192165374756,4.012208938598633,4.562072277069092,4.04951810836792
4.082494258880615,5.255464553833008,4.599793910980225,4.673553943634033,4.638421058654785
1.145594835281372,2.802180290222168,2.092000722885132,2.776920795440674,1.724207878112793
2.376155138015747,4.657845497131348,3.4133763313293457,3.394821882247925,3.9970622062683105
3.4374959468841553,4.54533052444458,3.4369049072265625,4.5176239013671875,3.988859176635742
2.842512607574463,3.9421534538269043,2.813056230545044,3.3953781127929688,3.363236427307129
4.108076572418213,5.218657493591309,4.627295970916748,4.6778411865234375,4.625516891479492
1.711289644241333,2.7801029682159424,2.231685161590576,2.788693904876709,2.2255239486694336
4.129788398742676,5.283896446228027,4.09935998916626,5.7978739738464355,4.649085521697998
