Artist_Name0,Genre0,Artist_Name1,Song_Name1,CopyRight2,Genre2,Artist_Name3,Album_Name3,Artist_Name4,CopyRight4,Genre5,Released5,Album_Name6,Genre6,Time7,Album_Name7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6874417066574097,1.4305752515792847,0.5523443818092346,1.1387945413589478,1.7104870080947876,1.7032541036605835,0.8652326464653015,1.3269380331039429,1.681457281112671,1.431555151939392,1.8014236688613892,1.7080843448638916,1.4484834671020508,0.8007144927978516,0.886573851108551,0.6168246269226074
4.964851379394531,4.4850969314575195,1.4895367622375488,2.295614719390869,5.012259006500244,4.304898738861084,1.7982951402664185,2.4097654819488525,4.179016590118408,4.34641170501709,4.900689125061035,5.064297676086426,3.906813859939575,2.404674768447876,1.8297457695007324,1.462431788444519
1.4455347061157227,1.1945189237594604,0.3681415319442749,0.8717929720878601,1.4719030857086182,1.4676812887191772,0.6000591516494751,1.048641562461853,1.442163348197937,1.1951611042022705,1.5982609987258911,1.4664757251739502,1.1376394033432007,0.5379428863525391,0.6457672715187073,0.4363747239112854
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.794144153594971,5.638039588928223,2.4563233852386475,4.037461280822754,5.714584827423096,5.1693902015686035,3.392036199569702,4.768871784210205,5.134183883666992,5.520360946655273,5.836615085601807,5.792749404907227,4.982334613800049,3.393498182296753,2.244403600692749,1.9897327423095703
5.796953201293945,5.605823993682861,2.3856189250946045,3.979501485824585,5.7158522605896,5.1264238357543945,3.3016445636749268,4.689858436584473,5.0983500480651855,5.502162933349609,5.835797309875488,5.800799369812012,4.959386348724365,3.3537726402282715,2.217905282974243,1.9289507865905762
5.896895885467529,5.783790111541748,3.947842836380005,5.211081027984619,5.829858779907227,5.444476127624512,4.576300621032715,5.437712669372559,5.405767917633057,5.678177356719971,5.930997371673584,5.855715751647949,5.57371711730957,4.592373847961426,4.182076930999756,3.6659116744995117
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.074228286743164,1.6878864765167236,0.5900900959968567,1.298563003540039,2.092148542404175,1.7857072353363037,0.9427505135536194,1.5367408990859985,1.8060920238494873,1.7219041585922241,2.069502592086792,2.117877721786499,1.6931450366973877,0.845234215259552,0.9743661880493164,0.6464313864707947
4.474062442779541,3.6963155269622803,1.0306624174118042,2.0433576107025146,4.811187267303467,3.9490139484405518,2.0468337535858154,3.2660200595855713,3.9203879833221436,3.911651849746704,4.712613582611084,4.797351360321045,3.5795483589172363,1.8614144325256348,1.5574491024017334,1.1434063911437988
1.6327229738235474,1.429317593574524,0.4835794270038605,1.077396035194397,1.6457111835479736,1.717126488685608,0.7512087225914001,1.2657620906829834,1.6925345659255981,1.42005455493927,1.838619351387024,1.6360359191894531,1.347785234451294,0.7002377510070801,0.8195124268531799,0.6092475056648254
1.3819776773452759,1.1661193370819092,0.4142935872077942,0.8992001414299011,1.3999803066253662,1.476366639137268,0.6746252775192261,1.068182349205017,1.442448377609253,1.1541706323623657,1.5248833894729614,1.3965563774108887,1.163746953010559,0.6201800107955933,0.6972469091415405,0.478716641664505
1.498549461364746,1.292576551437378,0.40909698605537415,0.9496315717697144,1.513008952140808,1.5918439626693726,0.672269344329834,1.1423685550689697,1.5629568099975586,1.2813657522201538,1.706392526626587,1.5028175115585327,1.2229000329971313,0.6207449436187744,0.72674959897995,0.5176214575767517
5.363920211791992,4.99637508392334,1.4772231578826904,2.4192185401916504,5.269358158111572,4.377022743225098,2.604832172393799,3.967130422592163,4.285398960113525,4.763636589050293,5.257112503051758,5.402222156524658,4.336803436279297,2.5873496532440186,1.8666274547576904,1.5194194316864014
2.6119585037231445,2.3637757301330566,0.9181798696517944,1.8759907484054565,4.5028557777404785,4.078920364379883,1.2956902980804443,2.115935802459717,4.021728038787842,3.8648693561553955,4.62760591506958,4.427384376525879,2.2258076667785645,1.2334636449813843,1.4259395599365234,1.1669673919677734
4.390954494476318,3.7777633666992188,1.06266450881958,2.032020330429077,4.669189929962158,3.920938730239868,1.4580847024917603,2.2558815479278564,3.7979440689086914,3.8662939071655273,4.6708784103393555,4.714621067047119,2.390568971633911,1.3895916938781738,1.551120400428772,1.2101510763168335
1.936545729637146,1.5513615608215332,0.5585911870002747,1.209928035736084,1.978157877922058,1.8275476694107056,0.9320392608642578,1.4472628831863403,1.814803123474121,1.573645830154419,2.0616328716278076,1.9828592538833618,1.6170909404754639,0.8342695832252502,0.9423779249191284,0.623767077922821
5.969854831695557,5.75930643081665,2.2753381729125977,3.912249803543091,5.857724189758301,5.181834697723389,3.1941888332366943,4.665664196014404,5.156252384185791,5.618235111236572,6.008961200714111,5.970326900482178,4.943162441253662,3.209507465362549,2.2227420806884766,1.9341133832931519
1.2778167724609375,1.0979052782058716,0.35418397188186646,0.8131705522537231,1.2864030599594116,1.4185402393341064,0.5706659555435181,0.9704997539520264,1.3820767402648926,1.0768712759017944,1.4959080219268799,1.276461124420166,1.04047691822052,0.5256725549697876,0.6164160370826721,0.4374404847621918
4.251394748687744,3.567798137664795,0.8578711152076721,1.8173580169677734,4.559342384338379,3.784290313720703,1.2496535778045654,2.0788352489471436,3.7208776473999023,3.717661142349243,4.630723476409912,4.537938117980957,2.222609043121338,1.161930799484253,1.3686869144439697,1.055883765220642
2.076603651046753,1.8203593492507935,0.6805862784385681,1.4269355535507202,2.090913772583008,1.96976900100708,1.0154659748077393,1.6425479650497437,1.9681727886199951,1.8314181566238403,2.194112539291382,2.092276096343994,1.7549189329147339,0.9510599374771118,1.0864484310150146,0.8061753511428833
6.034572601318359,5.919138431549072,2.3848400115966797,3.961580276489258,5.9305315017700195,5.216109752655029,3.3558943271636963,4.788998603820801,5.162411689758301,5.7386627197265625,6.152966022491455,6.038244247436523,5.124831199645996,3.4486048221588135,2.3636538982391357,2.084470510482788
2.372568368911743,1.9088858366012573,0.8428851962089539,1.607441782951355,2.365478515625,1.8775320053100586,1.253836989402771,1.824384331703186,1.9276806116104126,1.9540157318115234,2.1288633346557617,2.4102835655212402,2.05712890625,1.1374895572662354,1.215233325958252,0.7712164521217346
1.327776551246643,1.1131954193115234,0.37154620885849,0.837881326675415,1.3473836183547974,1.4022740125656128,0.6180483102798462,1.0077036619186401,1.371219515800476,1.1046172380447388,1.4761197566986084,1.3424012660980225,1.0967729091644287,0.5639659762382507,0.6394544243812561,0.4252813458442688
1.2581619024276733,1.0556445121765137,0.33421117067337036,0.7776978015899658,1.2739886045455933,1.3734183311462402,0.560276985168457,0.9419448971748352,1.3351380825042725,1.039130449295044,1.4691212177276611,1.2631491422653198,1.0209236145019531,0.5095088481903076,0.5932860374450684,0.4040479362010956
5.603078842163086,5.2609477043151855,2.109384775161743,3.5212018489837646,5.516338348388672,4.72076416015625,2.977165937423706,4.232308864593506,4.599584102630615,5.02107048034668,5.552295207977295,5.639955043792725,4.664458274841309,3.014669895172119,2.1161932945251465,1.7718855142593384
1.366428256034851,1.1640504598617554,0.34996387362480164,0.8383113741874695,1.3818262815475464,1.4619181156158447,0.5608511567115784,1.0039793252944946,1.4305387735366821,1.1519005298614502,1.587013840675354,1.3690528869628906,1.074044942855835,0.5111287236213684,0.6241804957389832,0.4483819305896759
6.329908847808838,6.351325035095215,2.598106622695923,4.3649678230285645,6.212879657745361,5.442081928253174,3.9114513397216797,5.549487590789795,5.399929523468018,6.17050313949585,6.564169883728027,6.325050354003906,5.677483081817627,4.006513595581055,3.119211196899414,2.6480109691619873
1.5049951076507568,1.2448655366897583,0.3920963406562805,0.9165720343589783,1.531665325164795,1.5716441869735718,0.6627597808837891,1.11384117603302,1.5363436937332153,1.2384697198867798,1.7005631923675537,1.5228925943374634,1.214098334312439,0.5975497364997864,0.692868709564209,0.45644474029541016
1.937279462814331,1.5782599449157715,0.6071365475654602,1.260245442390442,1.9710861444473267,1.8115254640579224,0.9778742790222168,1.4817229509353638,1.8048548698425293,1.5998884439468384,2.009101152420044,1.977871060371399,1.6500861644744873,0.8871741890907288,0.9838144779205322,0.6595283150672913
5.723787784576416,5.382375240325928,2.133071184158325,3.7054548263549805,5.621570587158203,4.858248233795166,3.2463319301605225,4.616488456726074,4.849803447723389,5.273850917816162,5.69118070602417,5.731250286102295,4.967862129211426,3.2433526515960693,2.799431562423706,2.1470861434936523
1.9371356964111328,1.668308138847351,0.5839497447013855,1.2764027118682861,1.9554603099822998,1.8445484638214111,0.8943397998809814,1.4891575574874878,1.8400678634643555,1.6799988746643066,2.0629866123199463,1.9560219049453735,1.598609447479248,0.8268382549285889,0.9631938338279724,0.6989699602127075
1.6276332139968872,1.3254393339157104,0.4474059045314789,1.0054596662521362,1.661643147468567,1.6238619089126587,0.7463787198066711,1.2096922397613525,1.5976461172103882,1.3312897682189941,1.7943238019943237,1.656813144683838,1.3335518836975098,0.6700351238250732,0.7753127217292786,0.5248004198074341
2.0563368797302246,1.6485801935195923,0.5654556155204773,1.2611017227172852,2.094369411468506,1.878572702407837,0.9551833868026733,1.5212655067443848,1.877842903137207,1.6784188747406006,2.194211959838867,2.104947805404663,1.6922168731689453,0.8518311977386475,0.9761812686920166,0.6460862755775452
5.497340202331543,5.09593391418457,1.546683669090271,2.4807820320129395,5.445854187011719,4.7481689453125,2.6507105827331543,4.0436320304870605,4.68211555480957,4.964792251586914,5.459736347198486,5.535394191741943,4.31492280960083,2.596802234649658,1.9312986135482788,1.617794156074524
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.142413854598999,1.8152055740356445,0.7267072200775146,1.4650799036026,2.1643309593200684,1.990682601928711,1.0962620973587036,1.6831151247024536,1.990935206413269,1.8340078592300415,2.188673257827759,2.1718404293060303,1.8375370502471924,1.0140492916107178,1.1332178115844727,0.8081986904144287
1.4088679552078247,1.2041186094284058,0.4255561828613281,0.9254217147827148,1.4247092008590698,1.4931117296218872,0.6771564483642578,1.0919535160064697,1.4642009735107422,1.1940807104110718,1.554826259613037,1.42047119140625,1.1803170442581177,0.6255795955657959,0.7106570601463318,0.49823474884033203
6.596685886383057,6.550424098968506,4.618598937988281,6.003689289093018,6.554296493530273,6.203089237213135,5.34391450881958,6.284972667694092,6.191837310791016,6.49397611618042,6.773866653442383,6.577328681945801,6.349360466003418,5.357369899749756,4.919859886169434,4.468003749847412
1.4415823221206665,1.2319062948226929,0.410721093416214,0.9250803589820862,1.4587680101394653,1.5032546520233154,0.668167769908905,1.1046125888824463,1.4779551029205322,1.2256122827529907,1.5770981311798096,1.4546747207641602,1.1906455755233765,0.6154548525810242,0.7035226225852966,0.48206663131713867
5.477182388305664,4.7599711418151855,1.3711237907409668,2.436222553253174,5.517704010009766,4.362466335296631,2.3536033630371094,3.6961262226104736,4.22261905670166,4.607110977172852,5.295858860015869,5.66322135925293,4.030844211578369,2.2129125595092773,1.8462181091308594,1.4230087995529175
2.0894076824188232,1.8047661781311035,0.7494586110115051,1.4739634990692139,2.109095811843872,2.003967523574829,1.111277461051941,1.6790903806686401,1.9975066184997559,1.8158985376358032,2.1758010387420654,2.1108853816986084,1.8198350667953491,1.0403468608856201,1.1552367210388184,0.8566192388534546
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1785361766815186,1.7556564807891846,0.6220722794532776,1.3595515489578247,2.1859068870544434,1.790913462638855,1.0009602308273315,1.6108779907226562,1.8263521194458008,1.796454906463623,2.0361506938934326,2.2210681438446045,1.785195231437683,0.8939526677131653,0.9986178278923035,0.6172585487365723
1.338870882987976,1.1340725421905518,0.374914288520813,0.8494373559951782,1.3552677631378174,1.432752251625061,0.613053023815155,1.0167908668518066,1.4004377126693726,1.1220698356628418,1.5047816038131714,1.3493335247039795,1.099618673324585,0.561578631401062,0.6460735201835632,0.44195643067359924
5.9538655281066895,5.588942527770996,2.0652499198913574,3.7744927406311035,5.9921956062316895,5.282573699951172,2.902751922607422,4.425321578979492,5.192648410797119,5.519949913024902,6.144274711608887,6.050166130065918,4.707480430603027,2.8832345008850098,2.8379311561584473,2.4399707317352295
5.9997735023498535,5.842006206512451,2.4389138221740723,4.208468437194824,5.891751289367676,5.0732951164245605,3.602360248565674,5.14139461517334,5.03754997253418,5.687466621398926,6.0554890632629395,6.008515357971191,5.348590850830078,3.611008882522583,3.0293610095977783,2.4580397605895996
5.402630805969238,4.944164752960205,1.4893593788146973,2.4624202251434326,5.410763263702393,4.69314432144165,2.5116069316864014,3.890960931777954,4.642663955688477,4.895542621612549,5.489269733428955,5.528527736663818,4.164202690124512,2.439084529876709,1.9024566411972046,1.596278429031372
2.267770767211914,1.9547466039657593,0.7892113327980042,1.580082893371582,2.2759549617767334,2.0151333808898926,1.1539708375930786,1.7971233129501343,2.029348134994507,1.9756394624710083,2.336560010910034,2.292417287826538,1.9429056644439697,1.0753748416900635,1.2137813568115234,0.89859938621521
5.4659929275512695,5.217567443847656,2.4748194217681885,3.8251285552978516,5.422528266906738,4.899717330932617,3.44026517868042,4.560920238494873,4.865608215332031,5.1406636238098145,5.449224472045898,5.491097927093506,4.845584392547607,3.452392101287842,2.2076570987701416,1.9030811786651611
1.2953599691390991,1.103001356124878,0.3405701816082001,0.8031433820724487,1.3054593801498413,1.4443029165267944,0.531313955783844,0.9512951374053955,1.4033106565475464,1.0800515413284302,1.5587825775146484,1.2887425422668457,1.0178346633911133,0.48405954241752625,0.5967869162559509,0.44168055057525635
2.360677719116211,1.9397315979003906,0.7579031586647034,1.5565119981765747,2.3618991374969482,1.9459515810012817,1.1366795301437378,1.7896885871887207,1.9825700521469116,1.9772554636001587,2.2919163703918457,2.4036307334899902,1.974001169204712,1.0301793813705444,1.1715325117111206,0.8035117387771606
6.4040374755859375,6.333434104919434,5.129769325256348,6.087490081787109,6.404114723205566,6.22768497467041,5.676821231842041,6.21806526184082,6.21174955368042,6.313344955444336,6.672041416168213,6.396524429321289,6.261677265167236,5.658575057983398,5.443334579467773,5.145191669464111
2.128464460372925,1.8174210786819458,0.8020539879798889,1.5193769931793213,2.1490328311920166,1.9937394857406616,1.1621999740600586,1.7107110023498535,1.9924875497817993,1.8338319063186646,2.2147440910339355,2.1542553901672363,1.8707581758499146,1.0852031707763672,1.1952922344207764,0.8839181661605835
2.4600377082824707,2.1615183353424072,1.0497219562530518,1.863892674446106,4.240998268127441,3.777412176132202,1.4060155153274536,2.037721633911133,3.7238194942474365,3.5243213176727295,4.152956008911133,4.17905330657959,2.1994431018829346,1.3334449529647827,1.4570178985595703,1.1312264204025269
5.933128356933594,5.788201332092285,3.6144418716430664,5.07496976852417,5.872532844543457,5.379637241363525,4.357753753662109,5.384561538696289,5.3599162101745605,5.703695297241211,5.996670722961426,5.910829544067383,5.55055570602417,4.366883754730225,3.799757719039917,3.1670360565185547
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2853559255599976,1.1037620306015015,0.3552006483078003,0.8167369365692139,1.2946865558624268,1.4209192991256714,0.5733556151390076,0.9755352735519409,1.3851734399795532,1.083806037902832,1.5003681182861328,1.2848091125488281,1.0460615158081055,0.5279470086097717,0.6193300485610962,0.4392213523387909
2.142448663711548,1.7991697788238525,0.7013693451881409,1.4388967752456665,2.1608927249908447,1.9261491298675537,1.0776164531707764,1.6660264730453491,1.9354583024978638,1.8234288692474365,2.100693941116333,2.1739208698272705,1.824684500694275,0.9911326169967651,1.0960720777511597,0.7403605580329895
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.191174030303955,1.8994804620742798,0.6431663632392883,1.433414101600647,3.7377216815948486,3.6772119998931885,0.9894295930862427,1.6787655353546143,2.118048906326294,1.9085339307785034,4.048793315887451,3.6577024459838867,1.7936910390853882,0.9164325594902039,1.0949221849441528,0.8477434515953064
