title,authors,venue,year
1.972671389579773,2.0541532039642334,2.5786495208740234,1.9483752250671387
2.7279212474823,5.193482875823975,5.828538417816162,2.651702404022217
8.008378982543945,9.09372615814209,9.038107872009277,5.761477947235107
10.782920837402344,11.763019561767578,11.791604995727539,14.18734073638916
7.125333786010742,11.843719482421875,10.792011260986328,13.413256645202637
9.21193790435791,11.6632080078125,9.361516952514648,14.026888847351074
12.759970664978027,13.327103614807129,12.471240043640137,14.96784782409668
8.836246490478516,10.87036418914795,9.375283241271973,13.612533569335938
11.950044631958008,13.47486686706543,12.01526165008545,15.021519660949707
14.186418533325195,13.458313941955566,13.606622695922852,14.297455787658691
10.026193618774414,10.990970611572266,10.211627006530762,12.410501480102539
14.448491096496582,14.18472957611084,14.291154861450195,15.113324165344238
10.006948471069336,12.636301040649414,11.177287101745605,14.264540672302246
8.014240264892578,10.981979370117188,10.108682632446289,12.56031322479248
11.029773712158203,11.900739669799805,11.181488037109375,13.549729347229004
1.8066291809082031,2.713543653488159,3.4246926307678223,1.7707276344299316
4.11817741394043,6.616971015930176,6.715685844421387,3.4105803966522217
6.558362007141113,9.917283058166504,9.057389259338379,6.467140197753906
2.756134033203125,5.787402153015137,5.965059757232666,2.691187858581543
9.111174583435059,12.302742004394531,10.222627639770508,13.470541954040527
1.7541885375976562,2.679208278656006,3.3557491302490234,1.7212096452713013
14.106039047241211,13.42879581451416,13.63603687286377,14.353039741516113
8.253364562988281,11.021535873413086,10.195716857910156,11.759239196777344
14.258190155029297,13.51599407196045,13.574443817138672,14.311280250549316
6.394140243530273,10.909661293029785,10.153687477111816,7.4144368171691895
9.02329158782959,11.810389518737793,9.403889656066895,14.108003616333008
5.6849589347839355,9.291305541992188,9.180391311645508,5.505838871002197
0.883704423904419,1.478898525238037,1.5333982706069946,0.883704423904419
4.881251335144043,10.81830883026123,9.205488204956055,5.768726348876953
5.063450813293457,9.211764335632324,9.082710266113281,4.88238000869751
5.137170314788818,8.523496627807617,8.4614839553833,4.7607951164245605
5.847288131713867,7.517803192138672,7.47710657119751,4.840697288513184
5.624517440795898,8.527915000915527,8.497852325439453,4.79421329498291
5.484685897827148,10.945281028747559,9.25615119934082,10.778255462646484
12.567342758178711,12.550191879272461,11.860908508300781,13.945666313171387
11.48883056640625,11.709062576293945,11.074078559875488,14.022857666015625
3.4255318641662598,9.076115608215332,7.478716850280762,3.330451250076294
8.797225952148438,11.808979988098145,10.82079029083252,13.612855911254883
14.302863121032715,14.069402694702148,13.582932472229004,14.89362621307373
12.604302406311035,12.659322738647461,12.5421724319458,14.197813034057617
9.944059371948242,11.57884407043457,11.042449951171875,11.009207725524902
10.979741096496582,13.357366561889648,12.741189002990723,14.395755767822266
4.025749683380127,8.373103141784668,7.646833896636963,3.429478883743286
3.4659674167633057,8.938076972961426,6.83907413482666,3.343013286590576
11.502601623535156,13.221739768981934,10.126832008361816,14.300333023071289
3.9663424491882324,6.8615570068359375,6.894191741943359,3.3534226417541504
11.534198760986328,11.769330978393555,11.754807472229004,13.532546043395996
3.5079152584075928,10.781679153442383,7.495652198791504,3.3976712226867676
11.44306755065918,11.890037536621094,12.518142700195312,13.466851234436035
5.578383922576904,8.44009780883789,8.39070987701416,4.779896259307861
13.324623107910156,13.306333541870117,12.828862190246582,14.26634407043457
11.8928861618042,13.393267631530762,13.460559844970703,14.270002365112305
14.175565719604492,13.446497917175293,13.59257698059082,14.35545825958252
11.482405662536621,11.659462928771973,11.657059669494629,13.284903526306152
10.829020500183105,11.968045234680176,11.938033103942871,12.813475608825684
6.4390459060668945,9.997570037841797,9.147075653076172,10.070394515991211
1.8335175514221191,3.3165950775146484,3.5162136554718018,1.8126336336135864
11.031538009643555,11.856474876403809,11.161300659179688,13.57740592956543
4.067240238189697,8.363622665405273,7.662248611450195,3.990715980529785
4.781003475189209,10.200324058532715,7.696322917938232,5.610576152801514
8.139152526855469,10.208612442016602,10.197009086608887,12.395148277282715
10.576827049255371,12.461199760437012,11.001324653625488,14.139768600463867
9.535418510437012,13.387049674987793,10.201090812683105,14.412878036499023
4.723053932189941,9.924179077148438,8.303145408630371,5.425940990447998
4.174952030181885,9.091662406921387,8.236538887023926,4.031437873840332
3.3865139484405518,5.973698139190674,6.703007698059082,3.191157341003418
10.177474975585938,12.43641185760498,11.684685707092285,13.47260570526123
4.1300506591796875,8.364359855651855,7.513587951660156,3.941558837890625
3.5166802406311035,10.986827850341797,8.358748435974121,3.451425075531006
12.625442504882812,12.748329162597656,12.791234016418457,14.213019371032715
5.852972030639648,9.989059448242188,9.396730422973633,6.557614803314209
0.527886688709259,0.5278867483139038,0.527886688709259,0.5278867483139038
3.222407817840576,5.62017297744751,5.826490879058838,2.6476638317108154
8.905744552612305,13.138375282287598,9.951301574707031,14.19200325012207
3.4712605476379395,6.027154922485352,6.722883701324463,3.2853899002075195
11.607126235961914,11.780144691467285,12.47142219543457,13.250503540039062
12.726224899291992,13.453173637390137,10.284764289855957,14.979568481445312
14.20101261138916,13.548141479492188,14.247358322143555,14.856512069702148
8.457745552062988,11.814738273620605,9.34695053100586,14.35476016998291
12.215705871582031,12.623265266418457,11.104668617248535,14.190448760986328
9.783851623535156,11.543137550354004,10.308759689331055,13.546428680419922
2.3666794300079346,3.239736795425415,3.9943957328796387,1.8055909872055054
14.391542434692383,14.158072471618652,13.73646354675293,14.988120079040527
12.727048873901367,12.529119491577148,11.994353294372559,14.063261032104492
14.884172439575195,14.149044036865234,13.408757209777832,15.01789379119873
12.628161430358887,12.589032173156738,12.737115859985352,14.001354217529297
3.964566946029663,5.9476189613342285,6.767291069030762,3.3285279273986816
4.812399864196777,7.704272747039795,7.76196813583374,4.0585808753967285
7.966603755950928,10.748164176940918,10.12955093383789,7.639412879943848
12.553821563720703,12.60624885559082,12.474574089050293,14.10074234008789
2.707907199859619,4.910977363586426,5.181718349456787,2.600679636001587
5.030221462249756,10.863701820373535,9.272046089172363,5.795210361480713
10.733795166015625,12.407333374023438,11.126093864440918,13.546892166137695
14.188225746154785,13.497550010681152,13.564359664916992,14.480215072631836
14.247942924499512,13.531366348266602,14.181915283203125,14.37330436706543
14.044177055358887,13.409590721130371,14.063673973083496,14.177507400512695
4.056944847106934,8.424360275268555,7.425327777862549,3.8799545764923096
7.565563201904297,9.991552352905273,9.940483093261719,8.294254302978516
11.880459785461426,12.536307334899902,12.004398345947266,13.52122974395752
8.066961288452148,10.82593059539795,8.978934288024902,14.229340553283691
4.882748126983643,7.316954135894775,6.767043590545654,4.066267013549805
14.311250686645508,14.136452674865723,14.271321296691895,14.920665740966797
