Beer_Name,Brew_Factory_Name,Style,ABV,sample_id
4.988641738891602,5.009710311889648,7.296002388000488,6.624367713928223,14
4.859838008880615,4.8979058265686035,7.056548118591309,6.428633213043213,23
3.8838953971862793,3.919726610183716,5.441478252410889,5.284812927246094,43
4.016318321228027,4.04545259475708,6.212438583374023,5.489192485809326,52
10.823904991149902,11.30466365814209,13.114879608154297,14.046392440795898,53
6.916182041168213,6.9563164710998535,9.359966278076172,9.37237548828125,83
8.923304557800293,9.455547332763672,11.165719032287598,11.992839813232422,117
3.868983030319214,3.8910024166107178,5.439697742462158,4.79081916809082,127
5.992709159851074,6.009491920471191,8.308432579040527,8.28313159942627,129
4.882444858551025,4.923284530639648,7.1473236083984375,6.493348598480225,130
10.919209480285645,11.445425987243652,13.198445320129395,14.14146900177002,143
5.011049270629883,5.023903846740723,7.214497089385986,6.623007297515869,144
5.046873092651367,5.0725178718566895,7.336971282958984,6.695730209350586,145
5.847724914550781,5.894205093383789,8.068947792053223,8.043770790100098,174
4.785086631774902,4.831243515014648,6.442441463470459,6.338442802429199,175
5.805441379547119,5.824858665466309,8.154905319213867,7.545494079589844,178
5.72258996963501,5.7782793045043945,7.4866228103637695,7.423376083374023,179
8.982013702392578,9.5363187789917,11.312049865722656,12.113565444946289,181
6.793548107147217,6.837588310241699,9.086784362792969,9.126273155212402,191
5.8145880699157715,5.858438491821289,8.224190711975098,7.568507194519043,193
6.110021591186523,6.62924337387085,8.417989730834961,8.412047386169434,196
3.0942952632904053,3.1215322017669678,4.545743942260742,4.413238048553467,203
3.9717283248901367,4.461625576019287,5.247523307800293,5.312516212463379,204
5.095753192901611,5.623608112335205,7.384329795837402,7.224930763244629,205
3.1617465019226074,3.1858489513397217,5.187479019165039,4.5209503173828125,210
7.004725933074951,7.530292987823486,9.376578330993652,9.4342679977417,219
6.010776519775391,6.530760765075684,8.350543975830078,8.283315658569336,220
7.027641773223877,7.554418087005615,10.034056663513184,9.41193675994873,221
5.077273368835449,5.111435413360596,7.441460132598877,6.766409873962402,222
7.789103031158447,7.842953681945801,10.129220008850098,10.292915344238281,227
4.211567401885986,4.728674411773682,6.431882858276367,5.760951519012451,236
7.905623435974121,8.432544708251953,10.152174949645996,10.87092113494873,239
3.251936197280884,3.776559591293335,5.355959892272949,4.655482769012451,242
4.1812357902526855,4.699975967407227,6.358197212219238,5.708504676818848,247
4.74436616897583,4.800835132598877,6.448552131652832,6.2843804359436035,248
4.119853973388672,4.6513261795043945,6.261317253112793,5.622402667999268,251
6.148632526397705,6.675088882446289,8.462300300598145,8.47263240814209,256
5.192326545715332,5.724998474121094,7.44807767868042,7.392014503479004,257
8.603998184204102,9.188627243041992,10.314821243286133,11.115845680236816,259
5.153374195098877,5.6704254150390625,7.446272373199463,7.334127426147461,266
5.887211799621582,5.931723594665527,8.136748313903809,8.119857788085938,275
4.804421424865723,4.850035190582275,6.480476379394531,6.384462356567383,282
3.133617877960205,3.1544299125671387,4.6357808113098145,4.475686073303223,289
2.266343593597412,2.793328285217285,3.592214822769165,3.4907736778259277,311
3.8623461723327637,3.878544569015503,5.47741174697876,4.759248733520508,324
2.9064853191375732,2.9315309524536133,4.287921905517578,3.681520462036133,334
1.3658350706100464,1.3709980249404907,2.51479172706604,1.9555946588516235,335
3.910407066345215,3.947441339492798,5.424182415008545,5.32721471786499,341
1.2769029140472412,1.2846137285232544,1.8665313720703125,1.830712914466858,342
2.960455894470215,2.988741397857666,4.330897808074951,3.7288663387298584,346
4.890518665313721,4.931396961212158,7.065897464752197,6.479220867156982,349
4.1807403564453125,4.714111328125,6.352822303771973,5.712849140167236,354
1.2005696296691895,1.207597017288208,1.7667211294174194,1.2396830320358276,362
2.249899387359619,2.2607598304748535,3.5887420177459717,2.9587442874908447,365
1.2925300598144531,1.298441767692566,1.899283766746521,1.8485543727874756,369
6.033548831939697,6.58730411529541,8.242456436157227,8.301568031311035,388
3.104151487350464,3.122687578201294,4.562748432159424,4.423619747161865,401
2.1864988803863525,2.201772689819336,3.4767162799835205,2.878406286239624,414
2.1803131103515625,2.1966004371643066,3.440093994140625,2.8675057888031006,424
1.2469944953918457,1.2530696392059326,1.8330183029174805,1.2894142866134644,432
1.1753380298614502,1.1792926788330078,1.2264008522033691,1.2122217416763306,446
2.1172099113464355,2.1323063373565674,3.3563804626464844,2.782912015914917,449
