Beer_Name,Brew_Factory_Name,Style,ABV,sample_id
2.6648788452148438,2.704111099243164,4.054900169372559,3.342344284057617,370
6.084660530090332,6.102384090423584,6.146589756011963,6.0726776123046875,421
1.99789559841156,2.0203051567077637,3.276371717453003,2.62276291847229,436
5.97684907913208,5.429429531097412,6.0289626121521,5.437583923339844,426
1.178963541984558,1.183336615562439,1.7403361797332764,1.2138503789901733,381
6.071735858917236,6.10315465927124,6.142454147338867,6.071329593658447,415
6.006667137145996,5.4711809158325195,6.073882102966309,5.46808385848999,377
4.6645097732543945,4.111184597015381,5.401251316070557,4.688840866088867,359
6.099899768829346,6.68189001083374,6.697550296783447,6.132084369659424,397
4.117535591125488,4.0858306884765625,5.394824981689453,4.673923015594482,405
3.990163803100586,3.9959654808044434,5.29996395111084,4.101284027099609,367
1.2693367004394531,1.2746983766555786,1.883631706237793,1.8180726766586304,407
6.0510077476501465,5.487013816833496,6.101751804351807,5.506798267364502,390
6.021545886993408,5.495471954345703,6.067808151245117,5.484920501708984,395
6.096792221069336,5.539464950561523,6.163099765777588,6.045552730560303,420
6.0238189697265625,6.012470245361328,6.083404064178467,5.993688583374023,394
4.828866481781006,4.796835899353027,5.486322402954102,4.864053249359131,374
5.466107368469238,5.402886867523193,6.025625228881836,5.42688512802124,440
0.0,0.0,0.0,0.0,417
1.9409799575805664,1.9593312740325928,3.1732046604156494,2.545372486114502,425
6.089981555938721,5.520743370056152,6.164595127105713,5.548822402954102,373
0.0,0.0,0.0,0.0,387
5.332212924957275,4.784778594970703,5.452104568481445,5.336602210998535,422
4.814202785491943,4.770959377288818,5.432252883911133,4.823678970336914,393
5.4300689697265625,5.359719753265381,5.998163223266602,5.397663116455078,412
6.038359642028809,6.043191432952881,6.104296684265137,6.017986297607422,442
6.211789131164551,6.150084018707275,6.781870365142822,6.161257743835449,437
0.0,0.0,0.0,0.0,427
5.362462997436523,4.768773555755615,6.0155768394470215,5.315728664398193,430
1.245571494102478,1.2541584968566895,1.8482511043548584,1.7847352027893066,435
4.774350643157959,4.7332234382629395,5.445014476776123,4.805436611175537,428
0.6309636235237122,1.1318602561950684,1.1853455305099487,1.1627532243728638,379
3.2841103076934814,3.284289836883545,4.548538684844971,3.8755500316619873,429
4.905266284942627,4.845588684082031,6.228123664855957,5.449779987335205,404
5.455995559692383,5.389894008636475,6.040576934814453,5.425337791442871,445
4.798154830932617,4.777214527130127,5.450880527496338,4.842583179473877,392
0.0,0.0,0.0,0.0,434
3.4997830390930176,3.5378754138946533,5.402801036834717,4.173161506652832,383
5.193376541137695,5.858479976654053,5.858287334442139,5.787570953369141,431
3.449138879776001,3.9546096324920654,4.675052165985107,4.0410919189453125,441
5.357049465179443,4.827054977416992,5.505529403686523,5.384954452514648,376
0.0,0.0,0.0,0.0,409
4.757304668426514,4.683234691619873,5.452664852142334,4.76127290725708,380
0.0,0.0,0.0,0.0,423
3.374474287033081,3.3824357986450195,4.655046463012695,3.975949764251709,402
5.294889450073242,4.715901851654053,5.904646873474121,5.24949836730957,433
5.405350208282471,4.848689556121826,5.500641822814941,5.394981861114502,372
4.857350826263428,4.822057247161865,5.514968395233154,5.384680271148682,391
6.2097930908203125,6.248390197753906,6.792436122894287,6.212151050567627,361
3.462651252746582,3.4571776390075684,5.246575832366943,4.054629802703857,416
6.141148567199707,6.122294902801514,6.710869789123535,6.111599445343018,399
2.7235398292541504,2.739217758178711,4.529178619384766,3.35420560836792,408
5.325550556182861,4.778881072998047,5.443493366241455,5.325412273406982,385
4.143543720245361,4.138521194458008,5.47122049331665,4.740225791931152,378
5.3053765296936035,4.733307361602783,5.969844818115234,4.780176162719727,406
0.0,0.0,0.0,0.0,419
3.982116937637329,3.483720541000366,5.291640281677246,4.086116313934326,375
6.0614213943481445,6.058820724487305,6.110585689544678,6.038453578948975,386
6.073510646820068,5.5110697746276855,6.132480144500732,5.5327067375183105,371
3.9935121536254883,3.9887888431549072,4.666211128234863,4.070173740386963,363
5.5701398849487305,5.486265659332275,6.201556205749512,5.56240701675415,364
5.342275619506836,4.761061191558838,6.038813591003418,5.318496227264404,389
0.0,0.0,0.0,0.0,368
4.109621524810791,4.058807373046875,5.358220100402832,4.644716262817383,366
6.221209526062012,5.6077446937561035,6.906646728515625,6.160703182220459,418
4.0788798332214355,4.097141742706299,5.451533317565918,4.711025238037109,411
5.32766056060791,4.7562408447265625,6.007215976715088,4.814402103424072,413
4.074182987213135,4.059729099273682,4.731362342834473,4.621729850769043,382
1.9309717416763306,1.952533483505249,3.147409439086914,2.5320966243743896,439
6.020390510559082,6.064961910247803,6.096865177154541,6.024282932281494,396
6.7821173667907715,6.252939701080322,6.863393783569336,6.248966693878174,360
6.183247089385986,5.609152793884277,6.252559185028076,6.132822513580322,400
3.314361095428467,3.358696937561035,4.684237957000732,3.986753225326538,403
5.430786609649658,4.895046710968018,6.070655345916748,5.458200454711914,398
1.861857295036316,1.8824408054351807,2.5579981803894043,1.9573793411254883,384
2.129194974899292,2.656895637512207,4.00904655456543,3.2929158210754395,444
5.443885803222656,4.864908218383789,6.250528335571289,5.456157684326172,443
