Beer_Name,Brew_Factory_Name,Style,ABV,sample_id
6.090737819671631,6.1408162117004395,6.791680812835693,6.133076190948486,86
6.168388366699219,5.598027229309082,6.279419422149658,6.134088516235352,87
5.450982570648193,5.38257360458374,6.036689281463623,5.4309611320495605,88
5.996530532836914,6.736089706420898,6.764405250549316,6.658703327178955,89
6.206524848937988,5.598790645599365,6.877418518066406,6.139166355133057,90
6.137506008148193,5.547163963317871,6.835973739624023,5.601094722747803,91
6.053224086761475,6.649143218994141,6.663171768188477,6.090816020965576,92
4.748305797576904,4.696254730224609,5.330145359039307,4.743490219116211,93
6.0762786865234375,6.0507612228393555,6.65366792678833,6.045956611633301,94
5.435457706451416,4.861048221588135,6.202527046203613,5.451269626617432,95
6.236226558685303,6.224483013153076,6.818928241729736,6.210770606994629,96
3.4834890365600586,3.528193950653076,5.518599510192871,4.206277847290039,97
4.0672526359558105,4.063636779785156,5.386614799499512,4.673190593719482,98
4.707539081573486,4.647943019866943,5.414288520812988,4.7216267585754395,99
6.073090553283691,5.5164899826049805,6.131265640258789,5.526253700256348,100
6.0023112297058105,6.036252021789551,6.071526527404785,5.995846271514893,101
5.362421035766602,5.3164801597595215,5.907314300537109,5.323546409606934,102
5.986401081085205,5.449443340301514,6.038322448730469,5.446630477905273,103
6.005434036254883,6.044345855712891,6.089478492736816,6.0068559646606445,104
5.112670421600342,5.747795104980469,5.204280376434326,5.170416355133057,105
6.0850324630737305,6.040172576904297,6.138895511627197,6.042994976043701,106
4.957719326019287,4.865354537963867,6.2789812088012695,5.4692840576171875,107
4.571630954742432,4.011663436889648,4.616779327392578,4.5530548095703125,108
6.0317254066467285,6.031217575073242,6.097715854644775,6.010738372802734,109
6.745158672332764,6.232340335845947,6.823385238647461,6.218498706817627,110
6.083367824554443,5.521781921386719,6.149362564086914,5.5320539474487305,111
6.01900577545166,5.99097204208374,6.07865047454834,5.981375694274902,112
5.4474968910217285,5.3724822998046875,6.037993431091309,5.423018932342529,113
4.075780391693115,4.020007133483887,5.263136386871338,4.589136600494385,114
4.167922496795654,4.120944499969482,5.456891059875488,4.726451873779297,115
4.78695011138916,4.7041144371032715,5.986215114593506,4.777646064758301,116
6.10243034362793,5.53400182723999,6.1845526695251465,5.561182498931885,118
4.1431498527526855,4.154303550720215,5.3169779777526855,4.727927207946777,119
4.714993953704834,4.669336318969727,5.289252758026123,4.711709022521973,120
5.420977592468262,5.365872383117676,5.486695289611816,5.401630878448486,121
4.0563645362854,4.0421271324157715,5.359628677368164,4.144338130950928,122
4.821085453033447,4.780271053314209,6.170834541320801,4.899839401245117,123
4.856107234954834,4.811133861541748,6.158408164978027,4.908195495605469,124
6.142879486083984,5.516756057739258,6.830873966217041,5.582708835601807,125
5.507804870605469,4.897430896759033,6.2302117347717285,5.474619388580322,126
3.94804048538208,3.8874545097351074,4.616911888122559,3.9668078422546387,128
5.488839626312256,4.904092311859131,6.253713130950928,5.488121509552002,131
6.1169867515563965,5.516706466674805,6.775457859039307,5.555878639221191,132
6.036544322967529,6.075326919555664,6.113265514373779,6.038559436798096,133
6.056361675262451,5.501718521118164,6.1242899894714355,5.510165691375732,134
6.183448791503906,6.112029552459717,6.243826866149902,6.128418922424316,135
5.462402820587158,5.395468711853027,6.0472331047058105,5.423783302307129,136
4.080223083496094,4.075369834899902,5.39577579498291,4.163169860839844,137
4.745818614959717,4.732482433319092,5.529038906097412,4.820362567901611,138
5.424458980560303,4.85576868057251,6.019235134124756,5.40452766418457,139
5.929506301879883,5.948465824127197,5.997914791107178,5.4224114418029785,140
5.260007858276367,5.91835880279541,5.861083030700684,5.824909210205078,141
6.024346351623535,5.995091438293457,6.06885290145874,5.987512111663818,142
4.287009239196777,4.263476848602295,6.172425746917725,4.883653163909912,146
6.07285213470459,5.483225345611572,6.77775764465332,5.546626091003418,147
4.8979973793029785,4.817435264587402,6.1780104637146,4.907224178314209,148
5.580786228179932,4.98312520980835,6.85200309753418,5.572051525115967,149
4.694347381591797,4.6636152267456055,5.337396144866943,4.732386589050293,150
4.676375865936279,4.644050598144531,5.304862022399902,4.71265172958374,151
3.2242047786712646,3.2671494483947754,3.9387876987457275,3.8659677505493164,152
6.052689075469971,5.491029262542725,6.124751091003418,5.517227649688721,153
5.4008049964904785,4.852272987365723,5.5253801345825195,5.4063544273376465,154
6.060380935668945,5.497879981994629,6.142795085906982,5.530765056610107,155
6.792368412017822,6.249548435211182,6.867769718170166,6.251664161682129,156
6.223207950592041,6.189460277557373,6.800282955169678,6.1895036697387695,157
3.3506064414978027,3.389728546142578,4.641415596008301,3.969346046447754,158
4.90367317199707,4.83777379989624,6.187109470367432,5.422082901000977,159
3.355085611343384,3.3885109424591064,5.320927143096924,4.082948207855225,160
5.932248592376709,5.948890686035156,6.003261089324951,5.418387413024902,161
4.147074222564697,4.121837139129639,5.313878059387207,4.687368869781494,162
2.660461664199829,2.701451539993286,3.949218273162842,3.318289279937744,163
2.0747733116149902,2.093787908554077,3.905613660812378,2.7212581634521484,164
6.077402591705322,6.044864654541016,6.128813743591309,6.0388665199279785,165
5.4159626960754395,5.361289024353027,5.491884708404541,5.4031853675842285,166
5.990899562835693,6.6546311378479,6.604063510894775,6.066030502319336,167
5.462927341461182,5.404078483581543,6.017849922180176,5.422574996948242,168
4.063645839691162,4.064556121826172,5.376630783081055,4.658166885375977,169
2.048900604248047,2.0729596614837646,3.34523606300354,2.687680244445801,170
6.086219310760498,5.527644157409668,6.150771141052246,5.54946756362915,171
5.494485855102539,4.891508102416992,6.245827674865723,5.479493618011475,172
2.7530133724212646,2.783090353012085,4.710334777832031,3.4400782585144043,173
6.208028316497803,6.134521484375,6.265416145324707,6.156825542449951,176
5.577645778656006,5.523660659790039,6.222859859466553,5.58735466003418,177
3.2804689407348633,3.340611219406128,4.038303375244141,3.9521243572235107,180
3.9365036487579346,3.9591174125671387,4.6118011474609375,4.038485050201416,182
4.743974208831787,4.1875081062316895,5.995149612426758,4.7782301902771,183
5.526695728302002,4.9535813331604,6.850052833557129,5.550910949707031,184
5.544851779937744,5.433626651763916,6.741624355316162,5.512768745422363,185
2.7368431091308594,2.7750327587127686,4.720305919647217,3.4462006092071533,186
5.038055896759033,4.9877777099609375,6.905211925506592,5.603630065917969,187
2.784125804901123,2.8208963871002197,4.680326461791992,3.4583404064178467,188
3.934133768081665,3.9390718936920166,4.599212169647217,4.021482944488525,189
3.4421896934509277,3.407515048980713,5.211899757385254,4.013312339782715,190
3.4163272380828857,3.4367661476135254,4.766263961791992,4.0535888671875,192
6.244476318359375,5.669122219085693,6.885559558868408,6.2318010330200195,194
2.763519287109375,2.8015520572662354,4.660244941711426,3.447949171066284,195
5.559278964996338,4.946164608001709,6.791027545928955,5.520013809204102,197
5.897305011749268,6.028721332550049,6.607742786407471,5.98982048034668,198
5.314261436462402,5.350869655609131,5.891317367553711,5.318984508514404,199
4.8673505783081055,4.7887749671936035,6.151634693145752,4.889482021331787,200
3.327566385269165,3.366668701171875,4.734662055969238,4.017181873321533,201
4.725158214569092,4.164548873901367,5.470037937164307,4.748594760894775,202
2.8008790016174316,2.821519613265991,4.664381504058838,3.953254461288452,206
5.379682540893555,5.325155735015869,5.930968761444092,5.340143203735352,207
5.962165832519531,6.006897449493408,6.046959400177002,5.965343475341797,208
6.20050573348999,5.617183685302734,6.810242176055908,6.144028663635254,209
1.1623483896255493,1.1686612367630005,1.7347452640533447,1.203226923942566,211
4.148994445800781,4.171604156494141,6.121830463409424,4.83256721496582,212
4.027876853942871,4.001385688781738,5.364571571350098,4.132171630859375,213
4.200766086578369,4.156333923339844,5.487459182739258,4.751669883728027,214
4.129565238952637,4.105565071105957,5.424499988555908,4.708212375640869,215
2.0384535789489746,2.056467056274414,3.845543146133423,2.6765506267547607,216
4.095461845397949,4.093821048736572,5.441684722900391,4.687643051147461,217
4.147519111633301,4.108913898468018,5.513822555541992,4.734524250030518,218
5.354369640350342,4.816910266876221,5.499826431274414,5.370196342468262,223
4.2021803855896,4.204833984375,5.575418949127197,4.825056076049805,224
4.057161331176758,4.064111232757568,5.359635353088379,4.648349285125732,225
4.045743942260742,4.033613681793213,5.375908851623535,4.146766662597656,226
4.755385875701904,4.68894624710083,5.931021690368652,4.752336502075195,228
2.6750688552856445,2.7166502475738525,4.101115703582764,3.35829758644104,229
6.257636070251465,6.201669692993164,6.805767059326172,6.208850383758545,230
4.8412065505981445,4.809314250946045,6.0539751052856445,4.876946449279785,231
2.779965877532959,2.8176381587982178,4.6622185707092285,3.4448113441467285,232
5.2974443435668945,5.294329643249512,5.912031173706055,5.2912163734436035,233
4.819402694702148,4.76957368850708,5.435591697692871,4.821968078613281,234
1.9065330028533936,1.926903247833252,3.140115261077881,2.0157318115234375,235
3.447460412979126,3.462618350982666,5.29931640625,4.079566478729248,237
6.040962219238281,5.429940700531006,6.748281002044678,5.507200241088867,238
5.565278053283691,5.5047993659973145,6.1798481941223145,5.553208827972412,240
1.987078070640564,2.0102152824401855,3.2538340091705322,2.6102194786071777,241
4.081106185913086,4.085432052612305,5.4883551597595215,4.727988243103027,243
5.346898555755615,4.764529705047607,5.996989727020264,5.312323570251465,244
3.484562635421753,3.4938056468963623,5.382471084594727,4.128213405609131,245
3.4502859115600586,3.470466136932373,5.331372261047363,4.105584144592285,246
6.741276741027832,6.216163158416748,6.819264888763428,6.208316802978516,249
5.458625316619873,5.388328552246094,6.058727741241455,5.439820289611816,250
3.423382520675659,3.4534668922424316,5.298336982727051,4.089485168457031,252
2.750797986984253,2.782963275909424,4.711580753326416,3.451570510864258,253
3.4721155166625977,3.52821683883667,5.444396018981934,4.185202121734619,254
4.26657247543335,4.256187438964844,6.111485481262207,4.864523410797119,255
4.001258850097656,3.516031265258789,5.355002403259277,4.127809047698975,258
2.840010404586792,3.3752028942108154,4.7182536125183105,4.005067348480225,260
3.4561822414398193,3.4912965297698975,5.3338141441345215,4.115009307861328,261
1.344167709350586,1.8543987274169922,2.5362491607666016,1.9351602792739868,262
4.750088214874268,4.191122531890869,5.491513729095459,4.779068946838379,263
3.97995924949646,3.4742839336395264,5.273080348968506,4.075350284576416,264
5.406567096710205,4.825941562652588,6.094715118408203,5.389917373657227,265
3.425210952758789,3.474536895751953,5.399422645568848,4.135573387145996,267
5.442943096160889,4.809994220733643,6.133279323577881,5.375302314758301,268
4.1181440353393555,4.093501567840576,5.4459662437438965,4.702650547027588,269
2.0312540531158447,2.0436813831329346,3.822824716567993,2.6566500663757324,270
3.428595542907715,3.44741153717041,5.29440450668335,4.070495128631592,271
5.347189903259277,4.771967887878418,5.970808506011963,5.302978038787842,272
3.3790667057037354,3.410677671432495,5.3423943519592285,4.075611114501953,273
1.9092997312545776,1.9307712316513062,2.6397931575775146,2.0159552097320557,274
4.694482803344727,4.65526819229126,5.301621913909912,4.71480655670166,276
5.5550642013549805,5.478244304656982,6.166463375091553,5.526851177215576,277
6.1599907875061035,5.560734272003174,6.818588733673096,6.093501567840576,278
6.238196849822998,5.627727508544922,6.908519744873047,6.170630931854248,279
6.243378162384033,6.160025596618652,6.816953182220459,6.191417217254639,280
6.131264686584473,6.715717315673828,6.74921989440918,6.164809226989746,281
5.889824867248535,6.58735466003418,6.034854412078857,5.988497257232666,283
6.076784610748291,5.504993915557861,6.168635845184326,5.545453071594238,284
3.9985623359680176,3.5242650508880615,5.372547149658203,4.143074989318848,285
6.003241062164307,5.470277786254883,6.062107086181641,5.465182304382324,286
5.530947208404541,5.4549946784973145,6.127610683441162,5.5028862953186035,287
6.200345039367676,5.620744228363037,6.2767534255981445,6.152952671051025,288
0.5193437933921814,0.519343912601471,0.519343912601471,0.519343912601471,290
5.541094779968262,4.929235935211182,6.812926292419434,5.519378185272217,292
6.005539894104004,6.029429912567139,6.058464050292969,5.99539041519165,293
5.981765270233154,6.024571418762207,6.050638198852539,5.983399391174316,294
5.465910911560059,5.403052806854248,6.080405235290527,5.45150899887085,295
5.49971866607666,5.432153701782227,6.090702056884766,5.465225696563721,296
0.5255681872367859,0.5255682468414307,0.5255683064460754,0.5255683064460754,297
1.9522749185562134,1.9758819341659546,3.2005972862243652,2.5649290084838867,298
1.2828540802001953,1.291943073272705,1.9045906066894531,1.8410309553146362,299
1.292566180229187,1.3017158508300781,2.4176182746887207,1.8569514751434326,300
2.6272408962249756,2.662170171737671,3.9938857555389404,3.2957236766815186,302
1.3476520776748657,1.858657717704773,2.532552480697632,1.9417049884796143,303
5.343806743621826,4.759788990020752,5.983835697174072,5.299938678741455,305
6.176081657409668,5.514655590057373,6.8991618156433105,5.606606960296631,306
5.395666122436523,4.834554672241211,5.474361419677734,5.374911308288574,307
6.084146022796631,5.524353981018066,6.153341770172119,5.551748752593994,308
3.9035706520080566,3.911168098449707,4.59138822555542,4.01167106628418,309
3.5185070037841797,3.528433084487915,5.375597953796387,4.1464128494262695,310
6.131251335144043,6.113514423370361,6.695330619812012,6.104164123535156,312
6.100935935974121,5.543766498565674,6.148263454437256,6.051436424255371,313
5.4427103996276855,4.876456260681152,6.186270236968994,5.445454120635986,314
4.818475246429443,4.743607044219971,6.056624889373779,4.831535339355469,315
1.8612374067306519,1.8824069499969482,2.5672802925109863,1.9629827737808228,316
2.0147082805633545,2.035370111465454,3.306394100189209,2.6459200382232666,317
4.055884838104248,4.036042213439941,5.346779823303223,4.135114669799805,318
6.033827304840088,5.475188255310059,6.100379467010498,5.491668701171875,320
6.073663711547852,5.512828826904297,6.140197277069092,5.527279853820801,321
6.228836536407471,6.199186325073242,6.781808853149414,6.192642688751221,322
5.478479385375977,5.41041374206543,6.0454487800598145,5.443734645843506,323
5.3005805015563965,5.342642784118652,5.934945106506348,5.322215557098389,325
4.741100788116455,4.170803070068359,5.468661308288574,4.755980968475342,326
5.265811920166016,4.711089134216309,5.858794689178467,5.2301249504089355,328
4.747251033782959,4.660605430603027,5.453545093536377,4.7441301345825195,329
5.157113552093506,4.616859436035156,5.206925868988037,4.627990245819092,331
5.264612674713135,5.274505138397217,5.320587635040283,5.247140884399414,332
1.1446294784545898,1.1510428190231323,1.1937377452850342,1.1780612468719482,333
6.0035929679870605,5.450676441192627,6.066530227661133,5.471714019775391,336
1.879584550857544,1.903722882270813,2.5926673412323,1.9815670251846313,337
4.782757759094238,4.682401657104492,6.009357452392578,4.761155605316162,338
1.2656394243240356,1.2721058130264282,1.8771743774414062,1.8138792514801025,339
4.175437927246094,4.147182941436768,5.5055413246154785,4.755369663238525,340
6.8328328132629395,6.205296039581299,7.513686656951904,6.262699127197266,343
5.338400840759277,4.765523910522461,5.998628616333008,5.316686630249023,344
4.807896137237549,4.722069263458252,6.071275234222412,4.824058532714844,345
3.305344581604004,3.32662296295166,4.6346116065979,3.9394290447235107,347
0.6269479393959045,1.128544569015503,1.1771124601364136,1.1570409536361694,348
5.368941307067871,5.307675838470459,5.985929489135742,5.332378387451172,350
5.490140438079834,5.416382789611816,6.093469142913818,5.471622943878174,351
0.5404317378997803,0.5404317378997803,0.5404317378997803,0.5404317378997803,352
2.7795586585998535,3.281322956085205,4.604390621185303,3.413886547088623,355
4.555508613586426,3.978548765182495,5.1809515953063965,4.528985023498535,356
5.311520576477051,4.761746406555176,5.416810989379883,4.812242031097412,357
4.730974197387695,4.6499152183532715,5.442805767059326,4.733905792236328,359
6.744990348815918,6.234907627105713,6.829278945922852,6.221930027008057,360
6.119599342346191,6.7166523933410645,6.724309921264648,6.15814733505249,361
4.591712474822998,4.0735764503479,4.733863353729248,4.639315128326416,363
6.125603675842285,5.539620399475098,6.228516578674316,5.5920538902282715,364
4.719410419464111,4.142155170440674,5.415294170379639,4.716418266296387,366
4.651616096496582,4.120578289031982,5.3991169929504395,4.698045253753662,367
0.5115245580673218,0.5115245580673218,0.5115245580673218,0.5115245580673218,368
2.8220455646514893,3.3346660137176514,4.719290733337402,3.9913315773010254,370
6.076071262359619,5.517335414886475,6.12526798248291,5.529329776763916,371
5.452179431915283,5.381993293762207,6.027254104614258,5.425327301025391,372
6.1157755851745605,5.545498371124268,6.181190490722656,5.566632270812988,373
5.393095016479492,4.856037139892578,5.542229652404785,5.4194159507751465,374
4.1357316970825195,4.073044300079346,5.376226425170898,4.658639907836914,375
5.4663801193237305,4.89797306060791,6.077945232391357,5.4569501876831055,376
6.023135662078857,5.486910343170166,6.090353488922119,5.483475685119629,377
4.68257474899292,4.1884074211120605,5.516474723815918,4.788236618041992,378
1.1416294574737549,1.14760422706604,1.202181100845337,1.1790236234664917,379
5.315441131591797,4.740462779998779,6.001253604888916,4.805270195007324,380
1.1887845993041992,1.1930545568466187,1.7553064823150635,1.2236964702606201,381
4.093692779541016,4.075106620788574,4.7553324699401855,4.64057731628418,382
3.570460081100464,4.076902866363525,5.467426776885986,4.721599102020264,383
1.3325260877609253,1.8401066064834595,2.50339412689209,1.9201661348342896,384
5.342228412628174,4.787889003753662,5.448988437652588,5.333710193634033,385
6.039057731628418,6.04351282119751,6.090865612030029,6.02018928527832,386
5.370144367218018,4.77847957611084,6.051174640655518,5.333878517150879,389
6.07197380065918,5.504930019378662,6.120817184448242,5.5240960121154785,390
5.382075309753418,4.852504253387451,5.544901371002197,5.41627311706543,391
4.854521751403809,4.820824146270752,5.495882987976074,5.380597114562988,392
4.831864833831787,4.786693096160889,5.452213764190674,4.840439796447754,393
6.043705940246582,6.030890941619873,6.104301929473877,6.013164520263672,394
6.040660381317139,5.510570049285889,6.087616920471191,5.998922348022461,395
6.0148468017578125,6.052737712860107,6.090508937835693,6.014840602874756,396
6.130152702331543,6.712547779083252,6.731385707855225,6.162327289581299,397
5.426366806030273,4.88859748840332,6.067320346832275,5.45197057723999,398
6.114274501800537,6.1143341064453125,6.690863132476807,6.095979690551758,399
6.175150394439697,5.600862979888916,6.244265556335449,6.123560428619385,400
3.3991103172302246,3.402461290359497,4.671250820159912,3.9941229820251465,402
2.8155367374420166,3.3290562629699707,4.672577857971191,3.9660041332244873,403
5.48610782623291,4.917024612426758,6.295379161834717,5.516939640045166,404
4.126730918884277,4.09276819229126,5.408421039581299,4.684719562530518,405
5.318386554718018,4.741158485412598,5.963463306427002,5.278602123260498,406
1.2701904773712158,1.2754660844802856,1.8852065801620483,1.819012999534607,407
3.3664495944976807,3.3662185668945312,4.66343355178833,3.9714064598083496,408
4.077592372894287,4.090963840484619,5.460937976837158,4.713840961456299,411
5.3956618309021,4.831836700439453,5.4756317138671875,5.371669292449951,412
4.785214900970459,4.707530498504639,5.9722065925598145,4.778683185577393,413
6.0909013748168945,6.103806018829346,6.15643835067749,6.080060005187988,415
3.4567484855651855,3.4508323669433594,5.242383003234863,4.048217296600342,416
6.18702507019043,5.578598976135254,6.891777515411377,5.640727996826172,418
6.070899963378906,5.508189678192139,6.147031784057617,5.528110027313232,420
6.099483966827393,6.088568687438965,6.153970241546631,6.071210861206055,421
4.796145915985107,4.745649814605713,5.419707298278809,4.80680513381958,422
1.8646721839904785,1.8827887773513794,2.567365884780884,1.9662610292434692,425
5.976469039916992,5.422533988952637,6.030357360839844,5.436363697052002,426
4.713840961456299,4.686530590057373,5.404468536376953,4.767675399780273,428
3.2567052841186523,3.2579665184020996,4.523077487945557,3.850705862045288,429
5.338747501373291,4.747674465179443,6.00745153427124,5.297584533691406,430
5.1855854988098145,5.835848808288574,5.844115257263184,5.274571418762207,431
5.2801103591918945,4.7012152671813965,5.890056610107422,5.233965873718262,433
1.1665621995925903,1.1744979619979858,1.72703218460083,1.2045235633850098,435
1.9256173372268677,1.9471296072006226,3.153801441192627,2.5281825065612793,436
6.211843013763428,6.137048721313477,6.782517910003662,6.157262325286865,437
1.3416986465454102,1.8554121255874634,2.5201315879821777,1.9329601526260376,439
5.454651832580566,5.386308670043945,6.016042232513428,5.416475772857666,440
3.4318981170654297,3.443068027496338,4.657545566558838,4.023245334625244,441
6.072902679443359,6.046792984008789,6.132617473602295,6.036754131317139,442
4.929121494293213,4.8339385986328125,6.23344087600708,4.93701171875,443
2.0568995475769043,2.0787851810455322,3.864872455596924,2.701554775238037,444
5.440174579620361,5.373446941375732,6.025382995605469,5.409277439117432,445
