Beer_Name,Brew_Factory_Name,Style,ABV
2.256635904312134,2.24098539352417,3.30976939201355,2.833247184753418
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
2.349578380584717,2.302237033843994,3.252925395965576,2.8830153942108154
2.301823616027832,2.2660348415374756,3.2630622386932373,2.8380563259124756
2.2257869243621826,2.187894105911255,3.143892288208008,2.7763595581054688
0.0,0.0,0.0,0.0
2.3417930603027344,2.288543701171875,3.1875860691070557,2.8524134159088135
2.352740526199341,2.308034896850586,3.28670597076416,2.8864665031433105
0.0,0.0,0.0,0.0
2.2010366916656494,2.201136827468872,3.0622642040252686,2.77616286277771
2.1741747856140137,2.1743712425231934,3.0820741653442383,2.7526566982269287
0.0,0.0,0.0,0.0
4.638619422912598,4.602313995361328,3.398061513900757,2.866544246673584
4.732329368591309,4.614918231964111,6.8565993309021,5.699105262756348
0.0,0.0,0.0,0.0
2.1453144550323486,2.1498630046844482,3.197227954864502,2.751037836074829
4.681597709655762,4.586785316467285,6.690737724304199,5.702723026275635
0.0,0.0,0.0,0.0
4.503061771392822,4.447707176208496,6.740529537200928,5.5759453773498535
2.455939292907715,2.3852360248565674,3.414813756942749,2.921541213989258
2.2177252769470215,2.1591274738311768,3.070439338684082,2.7436375617980957
2.2563252449035645,2.233812093734741,3.12319016456604,2.816898822784424
0.0,0.0,0.0,0.0
2.1093039512634277,2.113203287124634,3.0018255710601807,2.7055535316467285
0.0,0.0,0.0,0.0
4.836576461791992,4.6804609298706055,6.866970062255859,5.724184036254883
2.3793225288391113,2.326362133026123,3.3755574226379395,2.8767261505126953
2.40177845954895,2.3386216163635254,3.284480094909668,2.8908486366271973
6.80017614364624,6.706113815307617,10.528279304504395,8.252873420715332
0.0,0.0,0.0,0.0
4.460392951965332,4.439781665802002,6.7602152824401855,5.575863838195801
4.510750770568848,4.460424900054932,3.37825083732605,2.8178822994232178
2.3093552589416504,2.2751059532165527,3.306825637817383,2.852217674255371
0.0,0.0,0.0,0.0
2.3334319591522217,2.295393705368042,3.3326478004455566,2.883998155593872
2.388495922088623,2.333465099334717,3.3605711460113525,2.8891983032226562
0.0,0.0,0.0,0.0
2.367223024368286,2.3261311054229736,3.3438150882720947,2.8920562267303467
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
2.3979249000549316,2.3373076915740967,3.3566441535949707,2.883228063583374
2.145321846008301,2.143742322921753,3.1475467681884766,2.741518259048462
0.0,0.0,0.0,0.0
2.4083659648895264,2.3463494777679443,3.3041272163391113,2.9052674770355225
2.2463877201080322,2.24070405960083,3.1264848709106445,2.8209638595581055
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
4.7803635597229,4.648169994354248,6.861447334289551,5.708189964294434
0.0,0.0,0.0,0.0
2.315629005432129,2.2702648639678955,3.193150281906128,2.8505451679229736
2.183335542678833,2.1958141326904297,3.1766388416290283,2.798074722290039
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
2.38749361038208,2.3400321006774902,3.3297042846679688,2.904465675354004
0.0,0.0,0.0,0.0
4.792422294616699,4.708608150482178,3.409559488296509,2.911135673522949
2.3388094902038574,2.3042657375335693,3.220210552215576,2.88047194480896
2.3528850078582764,2.3108036518096924,3.3808059692382812,2.8673818111419678
4.822798252105713,4.694371223449707,3.4175710678100586,5.7583699226379395
2.3874950408935547,2.3216919898986816,3.2056312561035156,2.8905131816864014
2.3926453590393066,2.331247568130493,3.2437336444854736,2.8993537425994873
2.3962929248809814,2.3393802642822266,3.3451685905456543,2.891291856765747
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
2.3826260566711426,2.346813917160034,3.42106556892395,2.9058597087860107
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
4.932326793670654,4.731590270996094,6.818811893463135,5.752540111541748
4.914758682250977,4.74849796295166,7.015913486480713,5.7564287185668945
2.163782835006714,2.157749891281128,3.0612339973449707,2.742943525314331
2.366239309310913,2.3185055255889893,3.2333059310913086,2.8866071701049805
4.876094341278076,4.713103294372559,6.8353753089904785,5.762064456939697
2.354731321334839,2.311310291290283,3.213331937789917,2.8882627487182617
